geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Sema4d	713.0651825	-0.15812832	0.188054927	-0.840862417	0.400425015	0.660079832
Gadd45g	506.234864	0.637898974	0.333296783	1.91390678	0.055632068	0.214819508
4921525O09Rik	0.178094629	0.203532595	4.080438887	0.049880074	0.960217956	NA
Diras2	39.91612929	1.139762086	0.98204845	1.160596594	0.245805991	0.508112286
Gm2848	2.160344423	3.894224613	4.013003825	0.970401421	0.331846441	NA
Syk	697.123925	1.176193038	0.271356994	4.334485794	1.46E-05	0.000513529
BB123696	10.34729192	0.020202154	1.814331047	0.011134767	0.991115925	NA
Auh	1785.573192	0.270748666	0.107094121	2.528137524	0.011466943	0.076925604
Nfil3	141.3766227	0.601305651	0.619982439	0.969875295	0.332108656	0.598601816
Ror2	279.9986078	-0.08014775	0.310104526	-0.258453983	0.796056559	0.914099477
Sptlc1	2134.556981	-0.110566922	0.11750567	-0.940949677	0.346730648	0.612039721
Gm2762	0.138320433	-1.422779725	4.069956887	-0.349581031	0.726653149	NA
Msx2	2.200169133	-2.490471054	4.031293244	-0.617784642	0.536717309	NA
Drd1a	13.43789156	-2.481374669	1.376298434	-1.802933584	0.071398646	NA
Sfxn1	1296.942272	0.310231589	0.299923034	1.034370666	0.300962912	0.569742266
Hrh2	36.67697097	0.87936614	0.845526992	1.04002137	0.298329973	0.566513893
Cplx2	725.900274	-0.043993012	0.166056154	-0.264928526	0.791064523	0.911160127
Thoc3	1243.181295	-0.078049735	0.124391231	-0.627453673	0.530361894	0.757999673
Simc1	373.1163869	-0.362132802	0.246786966	-1.467390308	0.14226991	0.375219145
4833439L19Rik	9333.351565	-0.239288509	0.083913863	-2.851596879	0.004350023	0.040280287
Arl10	1715.429976	-0.654578231	0.153763795	-4.257037446	2.07E-05	0.000678393
Nop16	818.3604301	0.261110698	0.166952468	1.563982256	0.117821736	0.336718854
Higd2a	3087.881864	-0.059443601	0.109824068	-0.541262055	0.58832697	0.794852022
Cltb	13791.45224	-0.023937733	0.085100975	-0.281286241	0.778490862	0.904137474
Faf2	2530.54538	-0.011827264	0.094868169	-0.124670516	0.9007844	0.961794182
Rnf44	4081.981539	0.061534965	0.078370818	0.785177015	0.43234979	0.685567202
Cdhr2	16.27468582	0.090815832	1.024463712	0.088647193	0.929362301	NA
Gprin1	102.218662	0.419051871	0.489968654	0.855262612	0.392405781	0.652421012
Sncb	42.42942296	-0.664738356	0.910845141	-0.729803921	0.465510047	0.709812336
Eif4e1b	0.419126114	3.056470371	4.02748092	0.75890375	0.447910136	NA
Tspan17	9140.997181	-0.262498775	0.135387443	-1.938870915	0.052517058	0.20671188
Unc5a	301.2290406	1.218832169	0.416215889	2.928365308	0.003407494	0.033793675
Hk3	217.2328832	1.374448512	0.325017773	4.228841092	2.35E-05	0.000751777
Uimc1	1110.413402	-0.01285415	0.141575187	-0.090793803	0.927656434	0.972285907
Zfp346	939.0060434	-0.017211031	0.146263464	-0.117671432	0.906328003	0.964635193
Fgfr4	4.92204557	1.682977351	2.086350498	0.806660891	0.419861882	NA
Nsd1	5694.203802	-0.17646719	0.092692537	-1.903790695	0.056937449	0.217965298
Rab24	1905.507238	-0.11432744	0.138086963	-0.827937968	0.407705631	0.665495451
Prelid1	4355.589876	0.014081918	0.082505343	0.170678865	0.864476282	0.945563267
Mxd3	15.04969605	-1.679876365	1.273315412	-1.3192932	0.18707111	NA
Lman2	6169.452291	0.416829435	0.095634567	4.358564548	1.31E-05	0.000472509
Rgs14	79.43473486	1.297363546	0.68361292	1.897804311	0.057721865	0.219850119
Slc34a1	0	NA	NA	NA	NA	NA
Pfn3	0	NA	NA	NA	NA	NA
F12	0.552936423	-3.382793051	4.014388326	-0.84266712	0.399414641	NA
Grk6	2228.265036	0.013732123	0.103310467	0.132920931	0.894255913	0.958348197
Mir6943	0	NA	NA	NA	NA	NA
Prr7	1109.291576	-0.321240917	0.200721041	-1.600434691	0.109502184	0.322889362
Dbn1	9571.143526	-0.419361944	0.112124742	-3.740137422	0.00018392	0.003670056
Mir6944	0	NA	NA	NA	NA	NA
Pdlim7	4588.575211	-0.01326572	0.123104517	-0.107759818	0.914186218	0.967393159
Mir6945	0.101774978	-0.758207728	4.080438887	-0.185815239	0.852589653	NA
Dok3	113.7807008	1.140871862	0.517344276	2.205246902	0.027436774	0.137587488
Ddx41	852.1204328	0.329179257	0.157946196	2.08412272	0.037149006	0.168307306
Fam193b	3470.625912	-0.428595054	0.164149516	-2.611004066	0.009027682	0.065998884
Tmed9	4590.50274	0.146888194	0.078897855	1.861751418	0.062638137	0.230575042
B4galt7	406.556972	0.616640425	0.190937544	3.229539938	0.001239896	0.016012678
Caml	921.2384991	0.003844179	0.105153408	0.036557812	0.970837582	0.98809452
Ddx46	2547.737215	-0.297523268	0.078355173	-3.797110743	0.000146392	0.003096421
B230219D22Rik	5867.323259	-0.126155816	0.088199312	-1.430349201	0.15261682	0.390958695
Txndc15	2525.772073	0.256578068	0.106850299	2.401285442	0.016337587	0.096953987
Pcbd2	681.2432477	0.288359463	0.158911556	1.814590893	0.069586803	0.246086244
Catsper3	22.653467	-1.051783348	1.075219378	-0.97820349	0.327973691	0.594685596
Pitx1	104.5553313	0.630818283	0.760983066	0.828951801	0.407131682	0.665180404
H2afy	2979.457722	-0.043737887	0.080238954	-0.545095432	0.585687884	0.792999657
Tifab	202.9580465	0.431047959	0.407922417	1.056691029	0.290652621	0.558782731
Neurog1	0	NA	NA	NA	NA	NA
Cxcl14	1072.264257	1.898247068	0.718060594	2.643575045	0.008203558	0.061665513
Gm10782	0	NA	NA	NA	NA	NA
Slc25a48	12.61372061	-0.093284202	1.582777281	-0.058937037	0.953002258	NA
Il9	0	NA	NA	NA	NA	NA
Fbxl21	298.5005426	-0.391148517	0.226382588	-1.727820678	0.084020379	0.273095416
Lect2	2.093787305	-0.853134211	3.956515895	-0.215627647	NA	NA
Tgfbi	9583.38689	0.214190088	0.233370364	0.917811862	0.358717371	0.623142833
Smad5	3547.456536	0.024062829	0.100280239	0.239955839	0.810364492	0.920942992
Trpc7	0.345272023	-1.840129158	4.052050614	-0.454122945	0.649740339	NA
Spock1	380.1074466	-0.601351193	0.244034791	-2.464202705	0.013731843	0.086845218
Klhl3	374.4885813	-0.165454767	0.277937577	-0.595294701	0.551646497	0.771347358
Mir874	1.701621291	-2.977258062	4.020807205	-0.740462775	0.45901924	NA
Hnrnpa0	9370.37672	-0.119174969	0.071090572	-1.676382202	0.093663353	0.292110091
Idnk	787.9503867	-0.163716728	0.157144109	-1.04182543	0.297492622	0.565981256
Ubqln1	5622.309358	0.085469523	0.078441597	1.089594367	0.275891865	0.543478426
Gkap1	1941.209522	0.045844958	0.117873955	0.388932038	0.697326422	0.860388105
Kif27	41.05590808	-0.698040161	0.891021278	-0.783415816	0.433382972	0.68604223
Mir6369	1.159320534	0.6844008	4.080438887	0.167727252	NA	NA
2210016F16Rik	1122.86103	0.60102984	0.129641311	4.636098137	3.55E-06	0.000166271
Hnrnpk	12885.31217	-0.033361969	0.061565253	-0.541896072	0.587890103	0.794608738
Mir7-1	16.60329413	-4.484090419	1.333201851	-3.363399486	0.000769889	NA
Rmi1	487.2563301	-0.010047248	0.238647117	-0.042100856	0.966418298	0.986271123
Slc28a3	1.276567315	3.592712377	4.017284721	0.894313604	0.371154123	NA
4930455J16Rik	0	NA	NA	NA	NA	NA
Ntrk2	7062.478411	0.39519127	0.135765497	2.910837282	0.003604617	0.035177413
Agtpbp1	1793.858998	0.129382338	0.097543338	1.326408763	0.184704338	0.435412702
A230056J06Rik	11.78053087	-0.592748967	1.296774252	-0.457094954	0.647602797	NA
Naa35	1548.819378	0.119784211	0.119605049	1.001497947	0.316586132	0.583639734
Golm1	672.9802794	-0.103026459	0.208039819	-0.49522471	0.62044151	0.815863609
4921517D22Rik	0	NA	NA	NA	NA	NA
Spata31d1a	1.336436973	3.883708066	4.013139084	0.967748185	0.333170147	NA
Spata31d1b	3.351186675	-1.715332838	3.520986589	-0.48717392	NA	NA
Spata31d1d	0	NA	NA	NA	NA	NA
4930528D03Rik	0	NA	NA	NA	NA	NA
Isca1	2667.535127	0.055594127	0.100198281	0.554841123	0.579003336	0.788749233
Etohd2	86.15564236	0.140213898	0.393824654	0.356031286	0.721817136	0.874991364
Zcchc6	2404.457458	0.016910801	0.121811243	0.138827913	0.889586136	0.95659554
A530065N20Rik	0.822408704	-0.348324934	3.966332589	-0.087820405	0.93001942	NA
Gas1	3752.987817	0.775551411	0.423358513	1.831902245	0.066965986	0.240630952
Gm5084	10.0792951	-0.218975715	1.843113829	-0.118807483	0.90542788	NA
Dapk1	1652.227347	0.77469017	0.430186573	1.800823683	0.071730675	0.250459321
BC051665	0	NA	NA	NA	NA	NA
Ctsll3	0	NA	NA	NA	NA	NA
4930486L24Rik	53.65278318	1.168387604	0.792787854	1.473770819	0.140543308	0.372865847
Ctla2b	188.8326762	0.391529574	0.353329751	1.108113802	0.267812671	0.534380143
Tpbpb	0	NA	NA	NA	NA	NA
Ctla2a	605.0941369	-0.382798114	0.14979486	-2.555482304	0.010604075	0.073318177
Tpbpa	0	NA	NA	NA	NA	NA
Ctsj	0.136349407	0.203535193	4.080438887	0.049880711	0.960217448	NA
Ctsq	0	NA	NA	NA	NA	NA
Ctsr	0	NA	NA	NA	NA	NA
Cts6	0	NA	NA	NA	NA	NA
Cts8	0.035829812	0.203544927	4.080438887	0.049883097	0.960215548	NA
Cts8-ps	0	NA	NA	NA	NA	NA
Cts7	0	NA	NA	NA	NA	NA
Ctsm	0	NA	NA	NA	NA	NA
Cts3	0	NA	NA	NA	NA	NA
BC052688	0.230115013	1.710682597	4.074328094	0.41986864	0.674581418	NA
Zfp808	121.4839674	-0.896638088	0.492921053	-1.819029805	0.068906883	0.244751059
Gm3604	73.93814309	-1.13822861	0.608017313	-1.872033222	0.061202007	0.227516872
Zfp935	385.7945325	-0.268907156	0.234298621	-1.147711222	0.251087797	0.514387831
Zfp934	143.814943	0.189718261	0.303788301	0.62450812	0.532293939	0.75913257
6720489N17Rik	121.6368134	0.255836448	0.339816925	0.752865526	0.451530726	0.700160076
Mir713	0	NA	NA	NA	NA	NA
Gm5141	155.9351037	-0.356466694	0.333331406	-1.069406266	0.284886645	0.552597539
Fbp2	9.791193854	0.572574705	1.669660224	0.342928877	0.731651967	NA
Fbp1	4.661378768	0.506532576	2.675429208	0.189327594	0.849836069	NA
2010111I01Rik	1981.924593	-0.452342142	0.128672981	-3.515439997	0.000439026	0.00730129
Gm16907	156.3289321	-0.346380912	0.332627289	-1.04134845	0.297713858	0.566219276
Mir23b	0	NA	NA	NA	NA	NA
Mir27b	0	NA	NA	NA	NA	NA
Mir3074-1	0	NA	NA	NA	NA	NA
Mir24-1	0	NA	NA	NA	NA	NA
Fancc	672.8188286	-0.228052724	0.223533358	-1.020217857	0.307625151	0.575295925
Ptch1	8382.219552	0.08387511	0.251597256	0.333370528	0.738854607	0.88510386
Ercc6l2	1112.491898	0.120280964	0.154631081	0.777857618	0.436652956	0.688295411
Hsd17b3	0	NA	NA	NA	NA	NA
Slc35d2	219.3007505	0.201840937	0.244743957	0.824702433	0.40954055	0.666929144
Zfp367	719.3697898	0.084890193	0.141190593	0.601245389	0.547676557	0.769171503
Habp4	2132.425039	0.033202753	0.107777912	0.308066395	0.758031811	0.894009626
Cdc14b	629.3708511	-0.160490602	0.195118802	-0.822527611	0.410776679	0.66761948
1810034E14Rik	118.5857437	-0.386404272	0.456193487	-0.847018388	0.396984872	0.656961775
Aaed1	777.9369815	0.197973178	0.209525826	0.944862893	0.344728878	0.610407909
Ctsl	10954.96771	0.808029967	0.151353167	5.33870538	9.36E-08	8.07E-06
Cdk20	360.7466196	0.196577462	0.263609836	0.745713685	0.45584039	0.70318223
1190003K10Rik	3.402805417	-6.005264423	3.997766378	-1.502154917	NA	NA
Cntnap3	0.032787333	-0.277329399	4.080438887	-0.067965581	0.945813033	NA
Spata31	0.867694777	1.395790321	3.973596795	0.351266219	0.725388636	NA
Spata31d1c	0	NA	NA	NA	NA	NA
Hiatl1	3684.279341	0.035715839	0.095634027	0.373463709	0.70880335	0.868037198
Olfr466	0	NA	NA	NA	NA	NA
Nlrp4f	2.017163817	-1.031792855	3.692995963	-0.279391818	0.77994415	NA
Zfp369	275.5737373	-0.737628892	0.284278256	-2.594742569	0.009466179	0.067983326
Gm10324	0	NA	NA	NA	NA	NA
2410141K09Rik	0	NA	NA	NA	NA	NA
Uqcrb	1493.640288	0.374420716	0.148237535	2.52581585	0.011542997	0.077012858
Gm10767	21.36727874	0.110830377	1.427057386	0.077663574	0.93809567	0.975822321
Mterfd1	657.3677802	0.2816991	0.202680635	1.389866873	0.164569307	0.4090651
Ptdss1	4164.121049	-0.304289403	0.086562984	-3.515236993	0.000439362	0.00730129
4933433G19Rik	114.7504853	-0.22480532	0.483801696	-0.464664184	0.642171961	0.828148256
Zfp712	141.5580489	-0.174702157	0.378712123	-0.461305954	0.644579114	0.829139367
Zfp708	163.0242511	-0.849369746	0.454309549	-1.86958374	0.061541645	0.228085318
Rslcan18	51.15075391	0.034609124	0.518650323	0.066729206	0.946797283	0.979680543
Zfp759	198.6552363	0.116188495	0.338506512	0.343238581	0.731418982	0.880152651
Rsl1	127.8202578	-0.187919621	0.431982396	-0.435016848	0.663550198	0.839249516
Zfp455	128.3767678	-0.038142227	0.388120632	-0.098274155	0.9217146	0.970223035
Zfp458	75.63172202	-0.639431285	0.602514735	-1.061270784	0.288566859	0.556554345
F630042J09Rik	4.646547831	2.059963734	2.70101133	0.762663863	0.445663887	NA
Zfp457	7.137234494	0.714074848	1.57060193	0.454650433	0.649360746	NA
Zfp595	256.8293155	0.382390938	0.237780253	1.608169449	0.107798072	0.320053503
Zfp953	226.7251731	0.202489308	0.323901676	0.625156717	0.531868206	0.758825229
Zfp456	83.3710608	-0.428115608	0.464191565	-0.922282178	0.356381408	0.620900865
Zfp429	159.1785845	-0.206953292	0.473745671	-0.436844715	0.662223968	0.838947235
Zfp459	62.45088003	-0.820340178	0.45121192	-1.818081796	0.069051632	0.244956152
Zfp874a	590.289895	-0.313579027	0.205623756	-1.525013617	0.127255701	0.351547225
Zfp874b	606.4056543	0.122469623	0.180677293	0.677836275	0.497875508	0.73485643
Zfp58	278.7928871	0.092145723	0.247067144	0.372958224	0.709179537	0.868037198
Zfp87	386.0278719	-0.060487672	0.217064356	-0.27866239	0.780503928	0.905041261
Zfp748	582.9559068	0.106019561	0.199181216	0.532276902	0.594534228	0.79879169
AA987161	501.4814023	0.104161096	0.209247461	0.497789057	0.61863273	0.815047831
A530054K11Rik	545.043781	0.023706958	0.194453174	0.121916022	0.902965526	0.962384111
Zfp738	421.4368453	0.276922128	0.193578262	1.430543517	0.152561085	0.390958695
Zfp65	401.0430714	0.107908656	0.286460531	0.376696419	0.706399224	0.86633198
Zfp85os	7.807556959	1.845779462	2.153207656	0.857223156	0.391321568	NA
Zfp85	216.2174749	-0.126784251	0.339114729	-0.37386831	0.708502294	0.867966021
Zfp493	101.0714408	-0.368904344	0.537051462	-0.686906879	0.492141412	0.730512285
4930525G20Rik	17.7352838	2.233069865	1.267387191	1.761947636	0.078078145	0.262012237
Zfp273	216.0456216	9.10E-05	0.389487071	0.000233712	0.999813525	0.999984552
BC048507	3.37908077	-5.345033991	3.999640687	-1.336378542	NA	NA
Mtrr	811.2387894	-0.131860736	0.1370273	-0.96229537	0.335901254	0.602059254
Fastkd3	298.4755456	-0.116356186	0.251302958	-0.463011603	0.64335605	0.828824898
1700001L19Rik	29.02664481	2.365462619	0.919249529	2.5732541	0.010074721	0.070706425
Adcy2	414.413611	-0.23817252	0.227059108	-1.048945015	0.294203426	0.562980916
Papd7	1543.559935	-0.372202027	0.121098464	-3.073548716	0.002115291	0.023704849
Srd5a1	649.8104534	-1.038742666	0.208202641	-4.989094576	6.07E-07	3.92E-05
Nsun2	3099.595991	0.187020952	0.105515908	1.772443188	0.076321018	0.259141414
Ube2ql1	391.4684081	-0.873342477	0.309418452	-2.82252875	0.004764655	0.04282821
Med10	799.5316377	-0.124065496	0.127818628	-0.970637048	0.33172905	0.59816514
1700084F23Rik	0	NA	NA	NA	NA	NA
4930520P13Rik	0.448085664	2.691056356	4.024957653	0.668592464	0.503755481	NA
1700100L14Rik	0	NA	NA	NA	NA	NA
BC018507	2716.455841	-0.315228263	0.094210881	-3.345985734	0.000819906	0.011838377
Adamts16	70.15030109	0.913809071	0.737376286	1.239271031	0.215245143	0.47245632
8030423J24Rik	0	NA	NA	NA	NA	NA
Irx1	15.4058143	-0.944529025	1.980603989	-0.476889388	0.633440889	NA
Gm20554	8.29137819	1.544824125	2.15870698	0.715624742	0.474223092	NA
Irx2	8.948952798	0.313973238	2.133226088	0.147182354	0.882988088	NA
D730050B12Rik	0	NA	NA	NA	NA	NA
Irx4	0.518701624	-3.297769325	4.015589767	-0.82124159	0.411508671	NA
Ndufs6	1544.244704	-0.055968629	0.14839104	-0.377169868	0.706047371	0.866174814
Mrpl36	955.0645176	0.078223904	0.158663551	0.49301748	0.622000236	0.816740971
D630045M09Rik	13.14266984	-0.32092983	1.177103606	-0.272643656	0.78512715	NA
Lpcat1	1249.390556	-0.030756222	0.146298551	-0.210229162	0.83348882	0.931551335
Slc6a3	0.529228731	0.203519513	4.080438887	0.049876868	0.960220511	NA
Clptm1l	4872.401113	0.091300314	0.064702211	1.41108491	0.158219579	0.399583492
Tert	32.80736195	0.645822014	0.823756173	0.78399657	0.433042123	0.686022216
Slc6a18	4.130947325	-4.371708115	3.34126276	-1.308399976	0.190737681	NA
Slc6a19	30.45789878	-0.042139196	0.940557147	-0.044802377	0.964264831	0.985648109
Slc6a19os	0	NA	NA	NA	NA	NA
Slc12a7	3046.348648	-0.15128611	0.102729838	-1.472659873	0.140842772	0.373390007
Nkd2	234.8832374	-0.386805582	0.2975363	-1.300028204	0.193591303	0.44779351
Trip13	42.45250257	1.596877565	0.762614313	2.093951737	0.03626428	0.165788826
Brd9	1499.849647	0.031662706	0.13780136	0.229770634	0.818270005	0.923554457
Zdhhc11	0	NA	NA	NA	NA	NA
Tppp	341.3246092	0.69652483	0.424394358	1.641220759	0.100751598	0.306825993
Cep72	74.15854493	-0.411321343	0.548794617	-0.749499595	0.453556143	0.701215688
Slc9a3	528.3591028	-0.93147468	0.287965627	-3.234673139	0.001217821	0.015853299
Exoc3	3554.008895	-0.207467737	0.08222874	-2.523056243	0.011633979	0.077514031
Ahrr	15.54453011	0.122015463	0.99796595	0.122264155	0.902689819	NA
Pdcd6	2122.068753	0.255723934	0.122289112	2.091142292	0.036515311	0.16616542
Sdha	12675.12358	0.114764482	0.076710512	1.496072421	0.134634784	0.363625183
Ccdc127	1764.697616	-0.068033673	0.125571164	-0.541793757	0.587960593	0.794608738
Lrrc14b	38.84853108	-0.339631778	0.983196236	-0.34543641	0.729766309	0.879263473
Zfp72	103.5169041	0.425729334	0.41170384	1.034066949	0.301104866	0.569937387
Mir692-2a	0	NA	NA	NA	NA	NA
Mir692-2b	0	NA	NA	NA	NA	NA
Zfp825	286.8838144	-0.19561326	0.242832791	-0.805547138	0.420504016	0.675973752
Erap1	1181.459727	0.258803037	0.234595213	1.103189758	0.269944768	0.536449351
Cast	4048.26478	0.09253383	0.138469349	0.668262188	0.503966245	0.739206815
Pcsk1	5.354885249	-0.29044446	1.549573651	-0.18743508	0.85131952	NA
Mir682	105.0755629	0.254750698	0.35388408	0.719870466	0.471604754	0.71485825
Ell2	1441.513984	0.207325874	0.159583323	1.299170052	0.193885577	0.448119644
Glrx	287.663692	0.140557442	0.273713431	0.513520441	0.607587316	0.807061048
Rhobtb3	12238.45154	-0.416286134	0.114485293	-3.636153812	0.000276739	0.005096033
Spata9	90.40447396	-0.360644186	0.4787672	-0.75327672	0.451283645	0.700139254
Rfesd	623.2463879	0.011962349	0.221399359	0.054030639	0.956910753	0.98205594
Gpr150	29.36957187	-0.344421494	0.802118339	-0.429389876	0.66763952	0.841539262
Arsk	1425.439774	-0.228673724	0.132058416	-1.731610386	0.083342956	0.272019827
Ttc37	638.3622855	-0.013039962	0.220980289	-0.059009614	0.952944451	0.981192734
Mctp1	333.3430556	0.434183752	0.217499684	1.996250033	0.045906714	0.191545862
Ankrd32	473.5616205	0.184787584	0.241210294	0.766084984	0.443625737	0.694061912
2210408I21Rik	200.980058	-0.633179074	0.306142872	-2.068246992	0.038616803	0.171893442
Fam172a	2243.350237	-0.113416958	0.108729815	-1.043108168	0.296898198	0.565774023
Pou5f2	7.168217214	2.66534456	1.923603309	1.385599903	0.165869108	NA
Nr2f1	2111.287084	-0.397583437	0.173652111	-2.289539896	0.022048003	0.118121207
A830082K12Rik	193.3948173	-0.595449265	0.313825365	-1.897390499	0.057776419	0.219856372
Arrdc3	4524.561235	-0.161552763	0.120442266	-1.341329488	0.1798135	0.428570127
5430425K12Rik	5.922753354	-5.014046985	2.867217917	-1.748749879	0.080334264	NA
9330111N05Rik	2.399874473	2.432862755	3.950021539	0.615911263	NA	NA
Gpr98	7.591718646	1.266262154	2.071179575	0.611372461	0.54095303	NA
Lysmd3	491.6139225	0.099061049	0.261873368	0.378278438	0.705223761	0.865759622
Polr3g	306.6187783	-0.551713209	0.269350633	-2.048308568	0.040529774	0.176186791
Mblac2	882.9984922	-0.324200555	0.170045093	-1.906556369	0.05657806	0.21709979
Cetn3	3321.273804	-0.246195717	0.109285116	-2.252783595	0.024272797	0.1264858
Mef2c	1323.303233	0.233509638	0.214844935	1.086875229	0.277091955	0.544525255
C130071C03Rik	7.587735427	-0.278251836	2.002126683	-0.138978137	0.889467426	NA
Mir9-2	0.684085755	-3.69139872	4.010574063	-0.920416544	0.357355126	NA
2810049E08Rik	9.270775902	-0.896456467	1.999019076	-0.44844818	0.653829777	NA
Tmem161b	419.0865206	-0.147479155	0.231551842	-0.636916354	0.524179329	0.75327653
Ccnh	904.6066049	-0.005275815	0.171487559	-0.030765002	0.975456952	0.990114812
Rasa1	2305.87788	-0.039260989	0.095258126	-0.412153698	0.680226772	0.849877602
Cox7c	3183.548101	0.205081811	0.110487817	1.856148635	0.063432375	0.232600351
Edil3	509.4133872	-0.085716299	0.288660478	-0.296945047	0.766508464	0.89840725
Hapln1	18.92048227	-0.104379792	1.298621256	-0.080377394	0.935937106	0.975252703
Vcan	1753.401136	0.392032326	0.166140643	2.359641315	0.018292612	0.104739496
Xrcc4	435.0352672	-0.129781207	0.182257259	-0.712077025	0.476417081	0.718744501
Tmem167	1704.939099	0.274460165	0.119341274	2.299792483	0.02145998	0.116263097
Atp6ap1l	3.277524591	-3.081677094	2.984260549	-1.032643445	0.301770789	NA
Rps23	14020.68492	0.222319006	0.083098283	2.675374226	0.007464588	0.057961406
Atg10	385.5774813	0.285813343	0.210865043	1.355432549	0.175279785	0.422852385
A830009L08Rik	3.690926647	0.529000359	3.038164861	0.174118385	0.861772425	NA
Ssbp2	1630.973794	-0.127606899	0.096889735	-1.317032181	0.187827838	0.439772633
4833422C13Rik	20.1770983	-1.73452851	1.287428046	-1.347281905	0.177889458	0.425870079
Acot12	2.083821329	2.642208485	3.972275439	0.665162455	0.505946591	NA
Zcchc9	603.6985139	0.291165688	0.183289114	1.588559641	0.112159846	0.327171945
Ckmt2	29.98207416	2.129568799	2.794411243	0.762081388	NA	NA
Rasgrf2	584.4945194	0.096606833	0.226662162	0.426215086	0.669951126	0.843220299
Msh3	452.2257146	0.130688337	0.203361158	0.642641584	0.520456694	0.751019317
Dhfr	327.0473133	0.009719973	0.264501891	0.036748216	0.970685764	0.98801508
Ankrd34b	7.663814183	4.278861635	2.348184059	1.822200274	0.068424603	NA
Fam151b	269.001422	-0.117551708	0.205023317	-0.573357749	0.566402492	0.780985531
Zfyve16	856.0980538	0.341283602	0.195976479	1.741451849	0.081604407	0.268739023
Spz1	0	NA	NA	NA	NA	NA
Serinc5	9151.154989	-0.150332693	0.100470232	-1.496290884	0.13457787	0.363625183
Thbs4	14716.347	-0.081490468	0.21528387	-0.378525653	0.70504014	0.865606699
Mtx3	1218.319325	-0.248656166	0.1684935	-1.475761177	0.140008016	0.371948499
Cmya5	989.4899968	-0.102301871	0.401220561	-0.254976642	0.79874114	0.915398564
Gm4814	0.286638493	0.203526835	4.080438887	0.049878663	0.960219081	NA
A630019I02Rik	0	NA	NA	NA	NA	NA
Papd4	1128.455507	-0.030914939	0.147435002	-0.209685207	0.833913372	0.931598369
Homer1	463.1731808	-0.335985725	0.188101351	-1.786195169	0.074067663	0.255094879
Jmy	4290.013696	-0.373177323	0.098300632	-3.796286108	0.00014688	0.003102257
Bhmt	13.00929955	-0.72812173	1.702712505	-0.427624586	0.668924463	NA
Bhmt2	0	NA	NA	NA	NA	NA
Dmgdh	1.290797843	-4.067443513	4.006900515	-1.015109683	0.310053546	NA
AW495222	5.460511985	-5.826161114	2.467525568	-2.361135053	0.018219094	NA
Arsb	2110.594629	0.224973996	0.129523514	1.736935552	0.082398547	0.270019653
Mir5624	0	NA	NA	NA	NA	NA
Lhfpl2	5102.288	0.613300358	0.100322201	6.113306469	9.76E-10	1.66E-07
Scamp1	2762.535354	-0.010417392	0.083719837	-0.124431591	0.900973562	0.961827407
Gm9776	211.0340765	-0.254914821	0.293347998	-0.868984353	0.384855689	0.64598214
Ap3b1	2820.250212	0.122577403	0.120283363	1.019071964	0.308168803	0.575798383
Tbca	2031.986741	0.078313121	0.1329755	0.588928947	0.555908938	0.77457507
Otp	0.532358852	0.203517234	4.080438887	0.04987631	0.960220956	NA
Wdr41	884.6272717	0.252655506	0.125812955	2.00818355	0.04462379	0.187688815
Pde8b	555.5844647	0.272335221	0.216016845	1.260712895	0.207412306	0.46349234
Zbed3	665.7148341	-0.307596467	0.200419085	-1.53476635	0.124841231	0.347827935
Mir1940	0.480718219	-0.277359001	4.080438887	-0.067972835	0.945807258	NA
Snora47	2.452547488	-1.652172008	3.983968193	-0.41470512	0.678357784	NA
Aggf1	2355.714089	-0.044501261	0.107592574	-0.413609039	0.679160453	0.849025727
Crhbp	1.985846981	0.203478147	4.080438887	0.049866731	NA	NA
S100z	0	NA	NA	NA	NA	NA
F2rl1	70.51143979	0.278199692	0.591037719	0.470697018	0.637857114	0.82558142
F2r	230.0662596	0.788567301	0.421579408	1.87050716	0.061413424	0.227898148
Iqgap2	4650.505316	-0.585092886	0.118499896	-4.937497034	7.91E-07	4.81E-05
F2rl2	16.90524398	-0.326886153	0.97376035	-0.335694663	0.737101131	NA
Sv2c	22.11679362	-1.585202666	1.022290314	-1.550638449	0.120988353	0.341906817
Poc5	756.0109308	0.02219287	0.197606741	0.112308265	0.910578989	0.966600532
Ankdd1b	142.8543173	0.651336459	0.429093351	1.517936499	0.129030408	0.354706533
Polk	572.9784977	0.007699734	0.199752508	0.038546372	0.96925206	0.987590846
Col4a3bp	4214.598078	-0.057478443	0.106076241	-0.541859726	0.587915143	0.794608738
Hmgcr	7301.892324	-1.602050985	0.145477476	-11.01236442	3.33E-28	4.88E-24
Gcnt4	45.43565169	0.795874192	0.908883928	0.875660982	0.381214363	0.642723733
1700029F12Rik	0.244310308	-2.208217443	4.03918391	-0.546698911	0.584585603	NA
Fam169a	603.455862	0.258674388	0.21872711	1.182635235	0.236953742	0.49738908
Nsa2	3010.988806	0.136808922	0.109195985	1.252875023	0.210251193	0.466312904
Gfm2	1036.02762	0.125451324	0.185540361	0.676140344	0.498951544	0.73599187
Hexb	2680.952089	0.329573831	0.109965671	2.997061071	0.002725961	0.028766837
Enc1	661.2551532	0.681193447	0.303222999	2.246509826	0.024671371	0.127862514
Gm2373	2.854700788	-0.848983588	3.300163658	-0.257254996	0.796981932	NA
Gm5086	24.03636878	1.046833431	1.064521607	0.98338392	0.325418521	0.59219315
