geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Git1	4133.540776	-0.071754543	0.085527504	-0.838964546	0.401489205	0.728019497
Trp53i13	604.2637962	-0.270282766	0.162225857	-1.666089312	0.095695627	0.366881897
Abhd15	146.2506988	0.124104852	0.22192122	0.559229314	0.576005229	0.834887946
Taok1	6225.975263	-0.259220299	0.119788858	-2.163976708	0.030466137	0.191937838
Nufip2	3435.852129	-0.090021206	0.096486977	-0.932988153	0.350826085	0.686276485
Cryba1	0.512855543	-3.153505075	4.227762893	-0.745903958	0.455725434	NA
Myo18a	7978.340087	-0.070474214	0.064489456	-1.092802117	0.274480692	0.618356282
Pipox	92.66178387	-0.552670288	0.316929385	-1.743827847	0.081189113	0.335975023
Gm11190	12.26476768	-0.547533486	1.0469726	-0.522968305	0.60099631	0.848783238
Sez6	1481.195997	0.129489886	0.12805666	1.011192121	0.311924486	0.654036504
Phf12	870.2255924	-0.409362768	0.138336707	-2.959176748	0.003084621	0.047990832
Dhrs13	442.6332249	0.223162951	0.151663437	1.471435401	0.141173406	0.450695476
Flot2	16791.4235	0.079110494	0.059787174	1.323201753	0.185768293	0.51884268
Mir144	0	NA	NA	NA	NA	NA
Mir451b	0	NA	NA	NA	NA	NA
Mir451	0	NA	NA	NA	NA	NA
Eral1	883.187099	0.019587639	0.171985328	0.113891337	0.909323933	0.969898072
Fam222b	1729.989667	-0.165270228	0.104421817	-1.582717424	0.113485885	0.402080965
Traf4	179.4812888	-0.316591502	0.274132462	-1.154885122	0.248137473	0.592108349
Nek8	398.3878313	-0.219818385	0.164826971	-1.333631167	0.182324764	0.513863311
Tlcd1	374.6925756	-0.682278497	0.217100534	-3.142684565	0.001674061	0.0329885
Mir7653	0	NA	NA	NA	NA	NA
Rpl23a	7176.621995	-0.147596367	0.147002584	-1.00403927	0.315359685	0.656771522
Snord42a	2.744398441	-2.044155421	2.251649588	-0.907847932	0.36395857	NA
Snord4a	20.43827835	-1.84775943	1.115929263	-1.655803367	0.097761646	0.370369723
Snord42b	21.60911828	-0.796254897	0.995949783	-0.799493017	0.424004594	0.743350402
Rab34	551.4517858	-0.561126179	0.235837565	-2.379290928	0.01734598	0.138767838
Proca1	79.13217771	-0.263856484	0.566292237	-0.465936962	0.641260623	0.867078156
Supt6	5046.703965	0.038905337	0.079475355	0.489527057	0.624468603	0.859010475
Sdf2	2845.217367	0.254729373	0.122543652	2.078682725	0.037646522	0.216928953
2610507B11Rik	9588.095273	-0.037376028	0.087873036	-0.425341258	0.670587921	0.878979723
BC030499	4.909726721	1.81132338	1.442781053	1.255438846	0.209319495	0.548783609
Spag5	53.64444818	0.594176456	0.564238307	1.053059405	0.292313767	0.635638443
Aldoc	7259.152385	0.098488997	0.069187608	1.423506309	0.154589434	0.472646303
Pigs	3713.705467	0.043509319	0.100276867	0.433891892	0.664366948	0.87666385
Unc119	2670.159481	0.139126044	0.103823278	1.34002747	0.180236414	0.510580216
Foxn1	0.344889545	0.353708942	4.279685594	0.082648347	0.934131157	NA
Slc13a2os	0.722541655	-4.012666426	4.214375252	-0.952137906	0.341027047	NA
Slc13a2	0.975751603	3.469914167	3.523932832	0.984670915	0.324785744	NA
Slc46a1	831.1541153	0.020233156	0.131736435	0.153588152	0.877934479	0.959433069
Sarm1	2141.749374	0.030416518	0.110700749	0.274763436	0.783497991	0.926077183
Vtn	794.5860568	-1.276017669	0.549541819	-2.321966453	0.020234742	0.151214431
Sebox	4.199182775	0.474552182	2.146368079	0.221095434	0.825018126	NA
Tmem199	1474.784776	0.323373281	0.117940508	2.741833875	0.006109723	0.074262232
Poldip2	2266.228165	0.172396357	0.110010478	1.567090336	0.117093578	0.408965758
Tnfaip1	2390.692555	-0.028877937	0.100745444	-0.286642612	0.774385983	0.924402116
Ift20	1477.957452	0.192505244	0.118510713	1.624369976	0.104296871	0.384256582
Tmem97	510.4902098	0.125843098	0.19479396	0.646031825	0.518258745	0.802498601
Nlk	2255.278772	0.096573965	0.109197037	0.884400967	0.376479801	0.706346502
Fam58b	568.7163135	-0.112880609	0.146022895	-0.773033636	0.439502475	0.753380108
Lyrm9	1497.103407	0.040757376	0.144530484	0.281998472	0.777944682	0.92552424
Nos2	5.094247763	4.848613887	1.834628775	2.642831047	0.008221605	0.089182031
Lgals9	2730.137203	0.264908784	0.103111658	2.569144851	0.010194983	0.100362346
Ksr1	664.5455031	-0.440887767	0.146050268	-3.018739858	0.002538284	0.043106308
Gm11201	4.004885671	-1.868953318	1.946774618	-0.960025522	0.33704237	NA
Wsb1	1274.157842	-0.48956425	0.155428883	-3.149763671	0.001634026	0.03238183
Nf1	4262.596517	-0.28582004	0.102641178	-2.784652768	0.005358507	0.067805247
AU040972	6.342977779	-2.229601887	3.915232951	-0.569468513	0.569038233	0.830798871
Omg	693.5817961	0.309543793	0.172714798	1.792225084	0.073096918	0.316824424
Evi2b	0	NA	NA	NA	NA	NA
Evi2a-evi2b	0	NA	NA	NA	NA	NA
Evi2a	33.35168401	-1.128655118	0.733937941	-1.537807294	0.12409574	0.421198422
Rab11fip4	1531.449904	-0.119429332	0.201527943	-0.59261922	0.553436014	0.822902269
Rab11fip4os1	0.254103542	2.550004184	4.221114802	0.604106807	0.545772634	NA
Rab11fip4os2	0	NA	NA	NA	NA	NA
Mir193	0	NA	NA	NA	NA	NA
Mir365-2	0	NA	NA	NA	NA	NA
Utp6	1751.150597	0.014943688	0.110163506	0.135650074	0.892097918	0.965086756
Suz12	2096.290644	-0.01879154	0.101632176	-0.184897544	0.853309397	0.951312267
Crlf3	897.1824069	-0.065362734	0.142942782	-0.457265021	0.647480568	0.870438567
Atad5	110.2869602	-0.729545041	0.409227302	-1.782737949	0.074628971	0.320130727
Tefm	174.7134589	0.330347884	0.24756651	1.334380343	0.182079239	0.513481564
Adap2	43.84147266	-0.536765704	0.683584355	-0.785222336	0.432323222	0.748548499
Rnf135	234.1936939	-0.407512342	0.189311541	-2.152601686	0.031349996	0.194949955
Rhot1	3319.442072	-0.039223189	0.080634078	-0.486434395	0.626659209	0.860333208
Rhbdl3	698.6214293	-0.162579629	0.164001411	-0.991330674	0.321524139	0.662957792
5730455P16Rik	3619.671175	-0.0348356	0.119415498	-0.291717579	0.770502567	0.92320155
Zfp207	2287.780742	0.10267908	0.084839465	1.210274962	0.226173402	0.567797724
Psmd11	2760.624971	0.136236332	0.101985227	1.335843787	0.181600337	0.512990336
Cdk5r1	2808.133291	0.101961444	0.090263387	1.129599136	0.258645175	0.602217105
Myo1d	1797.610715	0.049436297	0.117249332	0.421633936	0.673292232	0.880211446
Tmem98	191.9370864	-0.312322782	0.288572384	-1.082303087	0.279117875	0.621513383
4930507D10Rik	1.159163575	0.552787564	4.043439717	0.136712206	0.891258281	NA
Spaca3	1.739253138	0.124036485	3.349279842	0.037033778	0.970458073	NA
Asic2	4853.89861	0.104748634	0.091495139	1.144854634	0.252269379	0.596259373
1700071K01Rik	1.9251143	-1.090720831	3.592532569	-0.303607778	0.761426725	NA
5530401A14Rik	3.539909538	-4.482625975	4.095410515	-1.094548632	NA	NA
Ccl2	53.87127295	0.620783903	0.456362151	1.360287879	0.173738842	0.501866902
Ccl7	17.64941695	-0.303306826	0.995389574	-0.304711677	0.760585755	0.918595956
Ccl11	204.505481	-0.677663248	0.29858388	-2.269590869	0.023232418	0.164367598
Ccl12	20.47298562	-0.34842113	1.111981022	-0.313333702	0.754027148	0.916570243
Ccl8	10.81211234	6.708820408	1.214081386	5.525840758	3.28E-08	1.73E-05
Ccl1	20.63430641	-0.291700967	0.878968433	-0.331867399	0.739989389	0.908975611
Tmem132e	6884.582517	0.145939401	0.121891887	1.197285599	0.231195256	0.573982628
Gm11426	1.608129273	0.322077058	2.449132476	0.131506589	0.895374574	NA
Cct6b	60.54358372	0.416458868	0.556338196	0.74857141	0.45411557	0.763627391
Mir1928	0	NA	NA	NA	NA	NA
Zfp830	393.6692487	0.287817369	0.190784845	1.508596603	0.131401903	0.433040445
Lig3	687.783051	-0.105442942	0.1149706	-0.917129615	0.359074724	0.691916176
Rffl	722.5956295	-0.095300255	0.118940105	-0.801245764	0.422989382	0.743245622
Rad51d	1449.440958	0.156424418	0.107775921	1.45138558	0.146672523	0.458775189
Fndc8	13.84012177	0.388851115	1.146147714	0.339267889	0.734407931	0.907289488
Nle1	278.2732408	-0.222845126	0.210558408	-1.058353019	0.28989453	0.632948014
Unc45b	59.09579646	-0.777902366	0.504176655	-1.542916273	0.122851092	0.419354702
Slfn5os	0.132278934	1.621007987	4.256742125	0.380809535	0.703344584	NA
Slfn5	280.6894744	-0.221840232	0.280539602	-0.790762624	0.429082524	0.746559554
Slfn9	9.846049659	1.247000123	1.123200988	1.11021993	0.266904266	0.610299104
Mir7679	0	NA	NA	NA	NA	NA
Slfn8	27.95216189	-0.280029635	0.675577563	-0.414504049	0.678505003	0.882858441
Slfn10-ps	3.53967385	-0.729412563	2.203832957	-0.330974524	0.740663729	NA
Slfn2	75.68141506	-0.639708169	0.438413988	-1.459141787	0.144526087	0.45614215
Slfn1	9.972396274	-1.176536265	1.363291407	-0.863011575	0.388131103	0.716522736
Slfn4	26.21382417	-3.138277758	0.862514273	-3.638522696	0.000274206	0.010465974
Slfn3	4.261450773	0.926522976	1.9592279	0.472902094	0.636283031	NA
AI662270	30.06891869	-0.578959223	0.897609264	-0.64500139	0.518926285	0.802864122
Slfn14	6.158629295	-2.317793501	3.172718783	-0.730538589	0.465061034	0.771136527
AA465934	15.2188784	-1.022066756	1.112242346	-0.918924513	0.358135057	0.69146952
AI450353	8.044537323	-1.296631864	1.341757369	-0.966368356	0.333859892	0.67274395
Snord7	0	NA	NA	NA	NA	NA
Pex12	305.7591148	0.105419459	0.174080123	0.605580108	0.544793615	0.818430743
Ap2b1	12747.80374	0.10747526	0.073687805	1.458521669	0.144696807	0.45614215
Rasl10b	2356.498206	-0.011396275	0.105705958	-0.107811092	0.914145544	0.97152588
Gas2l2	46.10125392	-0.416376434	0.554227858	-0.751273015	0.452488366	0.763365162
1700020L24Rik	170.4676459	-0.869056221	0.322229488	-2.697010217	0.006996512	0.080948119
Mmp28	188.3739379	-0.642045405	0.287949176	-2.229717809	0.025766183	0.174726593
Taf15	1145.775349	0.053850985	0.147808517	0.364329379	0.715612064	0.897950331
Heatr9	0.552010923	1.020948614	4.213063004	0.242329301	0.808525011	NA
Ccl5	9.6097913	1.956868162	1.509159217	1.296661174	0.194747794	0.53041013
Ccl9	48.14180061	-0.812241251	0.640323458	-1.268485857	0.204624498	0.542664408
E230016K23Rik	4.060454952	-4.235839124	2.815472213	-1.504486212	NA	NA
Ccl6	55.81836964	-1.627256711	0.615023856	-2.645843238	0.008148757	0.08856826
Ccl3	0.689171308	0.457417742	4.183966869	0.10932633	0.912943663	NA
Ccl4	0.900364372	-0.223361253	3.939268684	-0.056701198	0.95478322	NA
Wfdc17	8.2742808	1.690247843	1.400575304	1.206823966	0.227499944	0.568910533
Wfdc18	0.089407781	-0.223363309	4.279685594	-0.052191523	0.958376087	NA
1100001G20Rik	6.831942012	-1.569126158	1.807808079	-0.867971648	0.385409854	0.71394736
Heatr6	1350.288838	0.040570191	0.120668771	0.336211192	0.736711614	0.907804544
Hnf1b	21.05413769	-0.184581029	0.857866846	-0.215162796	0.829640396	0.943854622
Ddx52	676.5940436	0.003854191	0.162784572	0.023676634	0.981110544	0.995175756
Synrg	3759.241078	-0.084158627	0.113049551	-0.744440171	0.456610224	0.765515663
Dusp14	194.547886	-0.134674559	0.262243839	-0.513547083	0.607568685	0.851952106
Tada2a	556.195271	-0.189426461	0.196383217	-0.96457561	0.33475742	0.673874988
Gm11437	3.402112897	-0.080317092	2.298676241	-0.034940585	0.972127118	NA
Acaca	4276.013316	-0.139664522	0.10919175	-1.279075764	0.200870377	0.538089587
Aatf	519.2571566	0.128409845	0.15955344	0.804807753	0.420930627	0.741142781
Lhx1	0.438444551	-2.603102641	4.227217539	-0.615795761	0.538029325	NA
Lhx1os	0.244191695	-0.223363309	4.279685594	-0.052191523	0.958376087	NA
1700109G15Rik	0	NA	NA	NA	NA	NA
Mrm1	1141.553278	0.10259961	0.140216377	0.73172344	0.464337387	0.770875564
Dhrs11	198.5993761	-0.014490727	0.280878404	-0.051590748	0.958854791	0.986655726
4930502E09Rik	0.426067853	-2.737955322	4.237685448	-0.646096874	0.518216619	NA
Ggnbp2	3178.55283	-0.040542038	0.081277763	-0.498808481	0.617914312	0.856678961
Pigw	133.5879006	-0.193145497	0.292051094	-0.66134146	0.508393359	0.796271707
Myo19	64.21300497	-0.657685283	0.601949656	-1.092591841	0.274573047	0.618356282
Znhit3	589.7415148	0.290284907	0.218185233	1.330451667	0.183369501	0.515403332
Car4	119.2624637	0.321766242	0.372945037	0.862771214	0.388263269	0.716523809
Usp32	6593.526562	-0.009359853	0.103383538	-0.090535241	0.927861891	0.975452207
1700125H20Rik	2.851840866	1.629628346	2.015261879	0.808643464	0.418720257	NA
Appbp2	755.926324	0.009287626	0.254696191	0.036465508	0.970911181	0.991981748
D630032N06Rik	7.01683218	-0.287916377	1.361172732	-0.211520824	0.832480885	0.944629856
Ppm1d	274.9367273	-0.120048906	0.219206392	-0.547652399	0.583930603	0.839758733
Bcas3	2219.965884	0.039721833	0.101440043	0.391579421	0.695368996	0.889828287
Bcas3os1	0.604020018	-1.64732002	4.274156724	-0.385414042	0.699930681	NA
Bcas3os2	0.954186439	-0.184228995	3.973239704	-0.04636745	0.963017379	NA
2610027K06Rik	96.56265316	0.331921462	0.444657353	0.746465699	0.455386145	0.764719167
Tbx2	1704.124313	0.067111402	0.1675721	0.400492694	0.688793663	0.887410029
Tbx4	13.57250598	-0.303190816	1.014334627	-0.298906109	0.765011686	0.920866368
Gm20759	1.297130691	1.451678908	2.798270582	0.518777175	0.603916137	NA
Brip1	13.08140361	0.425834285	1.031736339	0.412735569	0.679800362	0.88349599
Ints2	420.8993519	-0.440553475	0.207188819	-2.126338077	0.03347512	0.202386956
Med13	1443.238387	-0.480447572	0.129663505	-3.705341545	0.000211106	0.00871827
Mir467c	3.015426214	2.068416236	2.699723401	0.766158576	0.443581953	NA
Rnft1	237.3253558	-0.298385825	0.325318963	-0.917210059	0.359032577	0.691916176
Rps6kb1	1822.45333	-0.177849323	0.093596978	-1.900160962	0.057412	0.277992507
Tubd1	109.2793144	0.178948844	0.424740876	0.421312979	0.673526554	0.880288806
Vmp1	2652.502171	0.122529666	0.118815663	1.031258526	0.302419602	0.64528822
Mir21	0	NA	NA	NA	NA	NA
Mir8115	0.413285657	1.74267596	4.250696587	0.409974206	0.681824869	NA
Ptrh2	593.3170128	-0.108117892	0.177105331	-0.610472265	0.54154901	0.816209425
Cltc	28396.9844	0.187809915	0.124955437	1.503015153	0.132835136	0.435722242
Dhx40	1119.33666	0.137768631	0.124231631	1.108965805	0.267444934	0.610778796
Ypel2	681.7084596	-0.206314418	0.167597282	-1.231012914	0.218318034	0.559361899
Gdpd1	1626.987876	0.010666128	0.093007802	0.114679925	0.908698826	0.969721977
Smg8	656.9704324	0.215514844	0.167818407	1.284214574	0.199066887	0.535771996
Prr11	45.59853332	-0.086916491	0.686870587	-0.126539836	0.899304618	0.966996761
Ska2	225.4590544	0.200002213	0.219625556	0.910650912	0.362479336	0.694664364
Mir301	1.082496363	-0.22335655	4.279685594	-0.052189944	0.958377346	NA
Trim37	8578.034625	-0.056500099	0.087365134	-0.646712212	0.517818218	0.802498601
Ppm1e	2915.596476	-0.102239348	0.143785934	-0.711052504	0.477051701	0.777545605
Rad51c	141.9376835	-0.144232397	0.305535623	-0.472064096	0.636881039	0.864970172
Tex14	38.7236815	-0.071915374	0.806865225	-0.089129351	0.928979112	0.975839087
4-Sep	1810.122309	0.138367849	0.101444636	1.363974023	0.172575742	0.5006566
Mtmr4	4506.809336	-0.04987976	0.085782555	-0.58146741	0.560925476	0.825892617
Hsf5	13.72419587	0.112110385	1.19975343	0.093444521	0.925550422	0.974715814
Rnf43	14.29216384	-1.012962366	0.913138884	-1.109319058	0.267292566	0.610612693
1110028F11Rik	0.342303788	-0.223363309	4.279685594	-0.052191523	0.958376087	NA
Supt4a	1688.367123	-0.016546273	0.106426457	-0.155471429	0.876449676	0.958927044
Mir142b	1.282459978	-4.10580138	3.278446464	-1.252361881	0.21043803	NA
Mir142	0	NA	NA	NA	NA	NA
Bzrap1	881.598473	-0.314402214	0.163344569	-1.924779111	0.054256998	0.267858062
Mpo	22.07227434	-2.142281178	0.917005675	-2.336170034	0.019482381	0.14820118
Lpo	2.170030248	4.08534558	2.496529133	1.636410137	0.101753779	NA
Mks1	145.7355884	-0.521322848	0.293463315	-1.776449805	0.075658808	0.322955489
Epx	1.520439408	-4.393820482	3.353839521	-1.31008668	0.190166514	NA
Olfr462	0	NA	NA	NA	NA	NA
Olfr463	0	NA	NA	NA	NA	NA
Olfr464	0	NA	NA	NA	NA	NA
Dynll2	42352.06785	0.09382892	0.068846914	1.362863117	0.172925655	0.500782396
Srsf1	4236.062273	0.007268881	0.08217786	0.088453033	0.929516612	0.975935689
Vezf1	1138.463409	-0.260805319	0.122452182	-2.129854403	0.033183636	0.201295162
2210416O15Rik	21.82242045	-0.411276164	0.679406099	-0.605346588	0.544948732	0.818450169
Cuedc1	1580.824941	-0.315324635	0.16108777	-1.957470981	0.05029212	0.256420749
Mrps23	1750.210903	-0.168181555	0.131890563	-1.275159885	0.202252657	0.539869475
1700106J16Rik	0.173807263	2.007821703	4.23913713	0.473639243	0.635757186	NA
Msi2	2226.176481	-0.222157192	0.095375982	-2.329278167	0.019844334	0.149643088
Mir378b	1.09950692	2.52969828	4.202081642	0.60201074	0.547166988	NA
C030037D09Rik	41.22367199	0.010819378	0.55586644	0.019463988	0.984470965	0.995315526
Akap1	861.0369218	-0.197271568	0.128350199	-1.536979056	0.124298438	0.421575204
Scpep1os	2.379657526	-1.795740161	2.817172342	-0.637426448	0.523847105	NA
Scpep1	1135.207406	0.223554416	0.139764006	1.59951351	0.109706549	0.396645713
Gm15698	0.364718042	-0.223362348	4.279685594	-0.052191298	0.958376266	NA
2210409E12Rik	2.080086288	-1.767124343	2.76435697	-0.63925331	0.522658157	NA
Coil	595.6188819	0.183852163	0.186623255	0.985151409	0.324549705	0.665977135
Trim25	1252.872155	-0.18513077	0.128921589	-1.435995105	0.151003734	0.466923087
Dgke	1550.573707	0.063881608	0.134508053	0.474927759	0.634838465	0.864514936
Dgkeos	8.140653991	1.119824074	1.346121352	0.831889393	0.40547138	0.731542315
Gm525	110.0791671	0.431123818	0.413222085	1.043322305	0.296799044	0.640151727
Nog	333.4298807	0.134147938	0.235789408	0.568931144	0.569402869	0.831034152
4932411E22Rik	58.33972955	-0.758493267	0.494985012	-1.532356026	0.125434602	0.423280245
Ankfn1	33.55677143	-1.41175735	0.730082124	-1.93369664	0.053150437	0.264285011
Pctp	1101.299736	0.035621351	0.150524578	0.236648074	0.812929822	0.937263633
Tmem100	1478.522529	0.481711464	0.142499706	3.380438308	0.000723703	0.019192233
Mmd	633.6011511	0.176377586	0.14186388	1.243287479	0.213761916	0.555048232
Hlf	493.7803401	-1.037129956	0.24088999	-4.305409106	1.67E-05	0.001471807
Stxbp4	274.3073744	-0.048165773	0.324859869	-0.148266307	0.882132604	0.961085649
Cox11	552.9921717	-0.071679251	0.143636565	-0.49903206	0.617756799	0.856670225
Tom1l1	423.2528341	-0.354939656	0.24659913	-1.439338639	0.1500546	0.464788007
4930405D11Rik	0.12740608	0.932136005	4.279586174	0.217809846	0.827577273	NA
Kif2b	0	NA	NA	NA	NA	NA
Car10	3481.834429	0.115998957	0.12503438	0.927736492	0.353544274	0.68824289
Utp18	448.8162365	0.078503739	0.213067912	0.368444684	0.712541684	0.896484002
Mbtd1	399.6474406	-0.946183288	0.251599188	-3.76067703	0.000169454	0.007481628
Nme2	4970.02731	0.239645258	0.143690457	1.667788267	0.095357766	0.366446592
Nme1	6386.070115	0.247164887	0.204941137	1.206028672	0.227806435	0.56921137
Spag9	11320.17202	-0.248437579	0.079812255	-3.112774835	0.001853374	0.035451315
Tob1	909.6210822	0.071687666	0.137683876	0.520668565	0.602597676	0.849795894
Wfikkn2	36.76289034	-0.285038087	0.580969049	-0.490625254	0.623691521	0.859010475
Luc7l3	2140.034645	-0.092370125	0.153538121	-0.601610363	0.547433529	0.819855169
Ankrd40	6600.760251	-0.055835989	0.069595096	-0.802297749	0.422380744	0.742731288
Abcc3	66.33772921	0.330306174	0.320896558	1.029322896	0.303327968	0.645876653
Cacna1g	50.36688328	-0.929981997	0.460919308	-2.017667692	0.043625882	0.235997508
Spata20	2.229149933	0.061018452	2.180203739	0.0279875	0.977672121	NA
Epn3	2563.057365	0.09889444	0.105867883	0.934130699	0.350236478	0.685720549
Mycbpap	158.5552781	0.268030358	0.252845038	1.060057812	0.289118299	0.631956835
Rsad1	444.3232776	0.261452309	0.167580676	1.560157863	0.118722581	0.410855595
Acsf2	301.3615182	-0.200032091	0.17918804	-1.116325014	0.264283038	0.608674427
Chad	52.44646399	-0.003831542	0.513960248	-0.007454939	0.994051875	0.997824172
Lrrc59	7030.045213	0.096696839	0.102825578	0.940396744	0.347014092	0.682764305
Eme1	11.47151116	0.645502797	1.3851353	0.466021476	0.641200129	0.867078156
Mrpl27	1942.732109	0.056067176	0.121699132	0.460703169	0.645011581	0.869116156
Xylt2	1841.220775	-0.074371824	0.109021462	-0.682175991	0.495127674	0.787881215
Gm11541	0.104284358	1.321398312	4.270596756	0.30941772	0.757003793	NA
Gm11545	2.101309934	3.78831431	3.202197988	1.183035629	0.236795027	NA
Tmem92	0	NA	NA	NA	NA	NA
Gm11544	0	NA	NA	NA	NA	NA
Col1a1	2219.371636	-1.131441235	0.289043111	-3.91443764	9.06E-05	0.004699331
Sgca	3.242700689	-1.089194098	2.250114496	-0.484061633	0.628342129	NA
Hils1	0	NA	NA	NA	NA	NA
Ppp1r9b	10246.43439	0.036209574	0.056487322	0.641021252	0.521508875	0.804377361
Samd14	11105.67771	0.060905418	0.068544437	0.888553777	0.374242942	0.704715057
Pdk2	1742.973616	-0.191039165	0.086837036	-2.199973338	0.027808787	0.181754666
Itga3	3977.404965	0.109100917	0.100542884	1.085118243	0.277869288	0.620887718
Dlx3	96.24665748	0.139404128	0.41292754	0.337599492	0.735665025	0.907692978
Dlx4	5.445092072	5.481925322	1.947610163	2.814693323	0.00488238	0.064686587
A730090H04Rik	0.038033754	-0.223363309	4.279685594	-0.052191523	0.958376087	NA
Tac4	1.751316272	-5.199048107	4.205121768	-1.236360894	NA	NA
Kat7	4004.745171	0.210988403	0.087776065	2.403712266	0.016229542	0.133899669
Fam117a	281.9004066	-0.776157067	0.27684855	-2.803543914	0.005054435	0.066018682
Slc35b1	1499.242624	0.222251575	0.077651186	2.862178773	0.004207395	0.058495971
Spop	6956.340745	-0.050287247	0.086548202	-0.581031675	0.561219106	0.826176022
Nxph3	544.5836267	0.38541476	0.169656366	2.271737682	0.023102359	0.163589135
Ngfr	32503.05468	0.294992073	0.094293472	3.128446384	0.001757331	0.033933516
Phb	4174.073707	0.207968818	0.082026583	2.535383164	0.011232439	0.106620061
Zfp652os	55.28501054	0.196556484	0.46107034	0.426304768	0.669885784	0.878670434
B130006D01Rik	4.578380949	3.502657576	2.204630574	1.58877302	0.112111646	0.400018033
Zfp652	196.013844	-0.421840731	0.229328509	-1.839460489	0.065847484	0.297561411
Phospho1	272.8988149	0.000933114	0.232133989	0.00401972	0.996792736	0.998687896
Abi3	91.51499487	0.448511939	0.401482127	1.117140487	0.263934262	0.608412189
Gngt2	17.51120989	-0.308579711	0.993649664	-0.310551819	0.75614136	0.917708128
4833417C18Rik	6.767889061	-0.051788719	1.513023251	-0.034228634	0.972694833	0.992625112
B4galnt2	7.896418585	-1.351064215	1.382597984	-0.977192381	0.328473919	0.669354293
Igf2bp1	1.408363717	-0.12718124	3.647879126	-0.034864434	0.972187841	NA
Mir3063	0	NA	NA	NA	NA	NA
Gip	0	NA	NA	NA	NA	NA
Snf8	2120.335864	0.045077962	0.145350781	0.310132227	0.756460406	0.917820647
Ube2z	7972.649043	0.023434415	0.068892762	0.340157862	0.733737649	0.906887965
Atp5g1	6188.784684	0.069105078	0.097980363	0.705295178	0.48062656	0.780158535
Calcoco2	3.76136885	0.241690699	2.287589237	0.105653014	0.915857661	NA
Ttll6	76.47618584	-0.978706964	0.372459513	-2.627686845	0.008596762	0.091311246
Hoxb13	0.553138899	1.321397474	4.270596785	0.309417522	0.757003943	NA
Gm11538	0	NA	NA	NA	NA	NA
Gm53	141.1088567	-0.353628706	0.400206191	-0.88361628	0.376903388	0.706615722
Mir196a-1	26.7269936	0.295568896	0.794742721	0.371905131	0.709963485	0.895307957
Hoxb9	650.9870131	0.04270633	0.23328545	0.183064695	0.854747257	0.951479548
Hoxb8	779.9900783	-0.009065765	0.199386468	-0.045468308	0.963734035	0.988622123
Hoxb7	259.9576353	0.061710466	0.228318107	0.27028284	0.786942666	0.927324201
Hoxb6	331.0748845	-0.104065809	0.216618239	-0.480411113	0.630935094	0.862362424
Hoxb5	718.4969491	-0.262919743	0.147631166	-1.780923025	0.074925027	0.321000586
Mir10a	1.515446259	-0.223355205	4.279685594	-0.052189629	NA	NA
Hoxb4	234.0934828	-0.49781532	0.269990802	-1.84382326	0.065208902	0.295677797
Hoxb3	452.3498025	-0.508395363	0.193429469	-2.628324247	0.008580668	0.091246376
Hoxb2	280.9977618	-0.021023667	0.230626067	-0.09115911	0.927366165	0.97537044
Hoxb1	0.049844285	-0.704257652	4.279685594	-0.164558269	0.86929168	NA
Gm11529	0	NA	NA	NA	NA	NA
Skap1	15.12389002	0.681983555	1.120881112	0.608435228	0.542898853	0.81729774
Snx11	2603.297478	0.059434611	0.099246356	0.598859375	0.549266664	0.820530304
Cbx1	611.7443942	0.048498504	0.179606317	0.270026716	0.787139701	0.927390677
Gm11517	2.62328352	-1.217055799	2.091124308	-0.582010259	0.560559771	NA
Nfe2l1	29773.11178	0.104679675	0.048792836	2.145390279	0.031921656	0.196878939
Copz2	296.5364137	-0.361339213	0.306858161	-1.177544738	0.238978152	0.582793529
Mir152	0	NA	NA	NA	NA	NA
Cdk5rap3	908.4236027	-0.171417043	0.16325827	-1.049974642	0.293729771	0.637438942
Prr15l	47.8683507	-0.55178996	0.623687349	-0.884722066	0.376306552	0.706346502
Pnpo	1179.266267	0.180543678	0.153864706	1.173392409	0.24063848	0.58471965
D030028A08Rik	55.32371329	-0.349549294	0.535599862	-0.652631411	0.51399393	0.799829
Sp2	538.3932666	-0.091880165	0.147312229	-0.623710369	0.532817812	0.811494234
Sp6	105.7333644	-0.199035168	0.590991004	-0.33678206	0.736281198	0.907804544
Scrn2	161.5663166	0.26483511	0.237618814	1.114537632	0.265048609	0.608684986
Lrrc46	77.48281501	-0.167071195	0.508945336	-0.32826943	0.742707956	0.910154838
Mrpl10	2185.935085	-0.026664694	0.115351362	-0.231160631	0.817190014	0.939398318
Osbpl7	701.0062156	-0.284118267	0.149580963	-1.899427978	0.057508228	0.278027348
Mir8103	0.121104929	-1.606327786	4.274792294	-0.375767447	0.707089791	NA
Tbx21	10.965183	-0.305264595	1.211469095	-0.251978855	0.801057408	0.931590158
Tbkbp1	1322.241951	-0.150762672	0.093397643	-1.614202103	0.106483596	0.389472326
Mir7235	0	NA	NA	NA	NA	NA
Kpnb1	8393.130424	0.024048624	0.062000895	0.38787543	0.698108221	0.89107391
Npepps	9047.658882	0.030884268	0.063212481	0.488578641	0.625140037	0.85947548
Mrpl45	1214.510028	0.197385581	0.132972991	1.484403567	0.137701889	0.444329382
Gpr179	262.6569564	-0.355105816	0.249170089	-1.425154273	0.154112611	0.471899459
