"","Annot","Term","Annotated","Significant","Pvalue","Padj","GeneID"
"04114","04114","Oocyte meiosis",121,16,0.0164635927126288,0.0699702690286725,"Ppp2r5a,Igf1,Camk2b,Adcy3,Camk2g,Ppp3cc,Mapk11,Itpr3,Smc3,Ywhab,Cpeb2,Ywhag,Igf1r,Mapk3,Ppp2r1b,Rps6ka3"
"04650","04650","Natural killer cell mediated cytotoxicity",121,16,0.0164635927126288,0.0699702690286725,"Fcer1g,Fyn,Itgb2,Lcp2,Syk,Ptk2b,Ppp3cc,Rac2,Ifnar2,H2-K1,H2-D1,Vav3,Kras,Tyrobp,Mapk3,Pik3cb"
"04722","04722","Neurotrophin signaling pathway",121,16,0.0164635927126288,0.0699702690286725,"Psen2,Map3k5,Foxo3,Camk2b,Rps6ka5,Camk2g,Mapk11,Jun,Sh2b2,Irak2,Kras,Nfkbib,Ntrk3,Mapk3,Pik3cb,Rps6ka3"
"04140","04140","Autophagy - animal",142,18,0.0171241451025357,0.0718324528327146,"Sqstm1,Eif2s1,Ctsl,Ctsb,Deptor,Atg12,Prkcq,Tsc1,Bcl2l1,Trp53inp2,Kras,Igf1r,Mapk3,Ctsd,Pik3cb,Mras,Lamp2,Rab39b"
"04921","04921","Oxytocin signaling pathway",153,19,0.0178183325236889,0.073786171860917,"Camk2b,Pik3r5,Pik3r6,Adcy3,Camk2g,Ppp3cc,Cacnb3,Itpr3,Plcb1,Plcb4,Prkab2,Jun,Gnai1,Actb,Oxtr,Camk1,Kras,Kcnj14,Mapk3"
"04020","04020","Calcium signaling pathway",240,27,0.0188607998364481,0.0771144094578828,"Itpkb,Tbxa2r,Erbb3,Camk2b,Nos2,Erbb2,Adcy3,Camk2g,Vdac2,Ptk2b,Ppp3cc,Itpr3,Slc8a1,Fgf1,Pdgfrb,Adrb1,Plcb1,Plcb4,Ptgfr,Ptger3,P2rx7,P2rx4,Pdgfa,Oxtr,Camk1,Ntrk3,Cacna1a"
"05214","05214","Glioma",74,11,0.0195758087136148,0.0790373276812198,"Igf1,Camk2b,Camk2g,Pdgfrb,Pdgfa,Gadd45a,Camk1,Kras,Igf1r,Mapk3,Pik3cb"
"04610","04610","Complement and coagulation cascades",94,13,0.0206589692976666,0.0819931723998272,"Itgb2,C6,Serpind1,Masp1,C1qb,C1qc,C1qa,Serpine1,C3ar1,Vwf,C5ar1,Itgam,Itgax"
"05169","05169","Epstein-Barr virus infection",231,26,0.0208156041386558,0.0819931723998272,"Stat2,Syk,Mapk11,Ifnar2,H2-K1,H2-Ab1,H2-Aa,H2-Eb1,H2-D1,Ccnd3,Blnk,Cd44,Pdia3,B2m,Mavs,Psmd4,Jun,Jak1,Gadd45a,Cdkn1b,Nfkbib,Psmd8,Jak3,Calr,Pik3cb,Ikbkg"
"04728","04728","Dopaminergic synapse",135,17,0.0213577250298736,0.0831150022246889,"Creb1,Ppp2r5a,Camk2b,Gng2,Camk2g,Ppp3cc,Mapk11,Comt,Itpr3,Kif5c,Plcb1,Plcb4,Gng5,Gnai1,Arntl,Cacna1a,Ppp2r1b"
"04530","04530","Tight junction",167,20,0.021969927830379,0.0844796034430049,"Map3k5,Hspa4,Llgl1,Erbb2,Scrib,Myh9,Tuba1b,Hcls1,Runx1,Pard6g,Tjp2,Pard6b,Prkab2,Mpdz,Jun,Actb,Vasp,Jam3,Ppp2r1b,Amotl2"
"04664","04664","Fc epsilon RI signaling pathway",66,10,0.0224704990176652,0.0853878962671278,"Fcer1g,Fyn,Lcp2,Syk,Rac2,Mapk11,Vav3,Kras,Mapk3,Pik3cb"
"04390","04390","Hippo signaling pathway",157,19,0.0227866225564716,0.0855823149504689,"Fzd5,Itgb2,Llgl1,Wnt5a,Fzd3,Scrib,Ccnd3,Fgf1,Pard6g,Tcf7l2,Ywhab,Pard6b,Bmp7,Ywhag,Serpine1,Actb,Tead4,Tead1,Ppp2r1b"
"04630","04630","JAK-STAT signaling pathway",168,20,0.023277051137289,0.0864193967510846,"Stat2,Il23a,Il17d,Lifr,Ifnar2,Ccnd3,Pdgfrb,Pias2,Csf2ra,Bcl2l1,Il6ra,Il11ra1,Jak1,Crlf2,Pdgfa,Lep,Il4ra,Jak3,Il10ra,Pik3cb"
"04540","04540","Gap junction",86,12,0.0240204683909078,0.0878655162720015,"Adcy3,Tuba1b,Itpr3,Tubb4a,Pdgfrb,Adrb1,Plcb1,Plcb4,Gnai1,Pdgfa,Kras,Mapk3"
"04371","04371","Apelin signaling pathway",137,17,0.0243048690317751,0.0878655162720015,"Pik3r5,Pik3r6,Nos2,Adcy3,Gng2,Itpr3,Slc8a1,Aplnr,Plcb1,Plcb4,Prkab2,Gng5,Gnai1,Serpine1,Kras,Mapk3,Mras"
"04720","04720","Long-term potentiation",67,10,0.0247279483085948,0.0878655162720015,"Camk2b,Camk2g,Ppp3cc,Rapgef3,Itpr3,Plcb1,Plcb4,Kras,Mapk3,Rps6ka3"
"04621","04621","NOD-like receptor signaling pathway",213,24,0.0253746855931319,0.0878655162720015,"Stat2,Ccl2,Vdac2,Ctsb,Txn2,Mapk11,Ifnar2,Itpr3,Atg12,Mavs,Plcb1,Plcb4,Bcl2l1,Jun,Jak1,P2rx7,Nfkbib,Mapk3,Pycard,Cyba,Casp1,Cybb,Xiap,Ikbkg"
"05412","05412","Arrhythmogenic right ventricular cardiomyopathy",77,11,0.0256368888022829,0.0878655162720015,"Lama2,Cacnb3,Pkp2,Slc8a1,Cdh2,Tcf7l2,Itga6,Sgcb,Actb,Itga11,Dmd"
"04370","04370","VEGF signaling pathway",58,9,0.025699376066648,0.0878655162720015,"Ppp3cc,Rac2,Mapk11,Pxn,Hspb1,Kras,Mapk3,Pik3cb,Mapkapk3"
"00513","00513","Various types of N-glycan biosynthesis",40,7,0.0258427989035299,0.0878655162720015,"Fut8,Man1b1,Alg2,Ddost,Rpn1,Hexa,Stt3b"
"04216","04216","Ferroptosis",40,7,0.0258427989035299,0.0878655162720015,"Slc40a1,Vdac2,Fth1,Lpcat3,Ftl1,Acsl1,Cybb"
"04060","04060","Cytokine-cytokine receptor interaction",292,31,0.0262379404119143,0.08827973701092,"Il23a,Cxcl16,Ccl2,Ccl7,Ccl11,Ccl8,Ccl9,Ccl6,Ccl3,Il17d,Lifr,Il1rap,Ifnar2,Csf1r,Il33,Csf2ra,Il1rn,Bmp7,Il6ra,Il11ra1,Tnfrsf1b,Pf4,Crlf2,Lep,Tnfrsf1a,Il16,Il4ra,Il34,Il10ra,Acvr2b,Ccr2"
"04137","04137","Mitophagy - animal",68,10,0.027144027147239,0.0903868120469916,"Foxo3,Sqstm1,Rhot1,Optn,Bcl2l1,Jun,Mitf,Bcl2l13,Kras,Mras"
"04974","04974","Protein digestion and absorption",108,14,0.0278385953104812,0.0917537376049534,"Col6a3,Slc16a10,Col6a2,Col23a1,Slc38a2,Col2a1,Slc8a1,Col11a1,Col15a1,Col8a2,Cpa2,Kcnn4,Col5a3,Col7a1"
"04713","04713","Circadian entrainment",98,13,0.0281667067128984,0.0918974370531938,"Creb1,Camk2b,Per1,Adcy3,Rps6ka5,Gng2,Camk2g,Itpr3,Plcb1,Plcb4,Gng5,Gnai1,Mapk3"
"00534","00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin",24,5,0.0286913583436787,0.0926730874500821,"B4galt7,Extl3,Ext1,Ndst1,Extl1"
"00510","00510","N-Glycan biosynthesis",50,8,0.0292269594356465,0.0934683950268696,"Fut8,Mgat3,St6gal1,Man1b1,Alg2,Ddost,Rpn1,Stt3b"
"05166","05166","Human T-cell leukemia virus 1 infection",250,27,0.030090283248716,0.0952315320321221,"Creb1,Itgb2,Adcy3,Vdac2,Ppp3cc,H2-K1,H2-Ab1,H2-Aa,H2-Eb1,H2-D1,Ccnd3,Kat2b,Spi1,B2m,Bcl2l1,Jun,Jak1,Trrap,Tnfrsf1a,Kras,Crtc3,Mapk3,Jak3,Calr,Pik3cb,Xiap,Ikbkg"
"01230","01230","Biosynthesis of amino acids",79,11,0.0303679498430606,0.0952315320321221,"Idh1,Cs,Aldoc,Pfkp,Gpt,Pcx,Pgam1,Tpi1,Bcat1,Idh3a,Prps1"
"05164","05164","Influenza A",173,20,0.0307254031857115,0.0954260118171616,"Stat2,Ccl2,Eif2s1,Ifnar2,H2-Ab1,H2-Aa,H2-Eb1,Ccnd3,Nxf1,Il33,Mavs,Jak1,Actb,Tnfrsf1a,Nfkbib,Mapk3,Pycard,Casp1,Pik3cb,Ikbkg"
"05221","05221","Acute myeloid leukemia",70,10,0.0324727955909801,0.099892504532253,"Runx1,Cd14,Csf1r,Tcf7l2,Spi1,Kras,Mapk3,Itgam,Pik3cb,Ikbkg"
"04912","04912","GnRH signaling pathway",90,12,0.0329478352109732,0.100397648803248,"Camk2b,Adcy3,Camk2g,Mmp14,Ptk2b,Mapk11,Itpr3,Plcb1,Plcb4,Jun,Kras,Mapk3"
"05310","05310","Asthma",25,5,0.0337499672686655,0.101880742315691,"Fcer1g,Ccl11,H2-Ab1,H2-Aa,H2-Eb1"
"05132","05132","Salmonella infection",253,27,0.0342995425994583,0.102009763640919,"Ptprc,Pfn1,Dynll2,Klc1,Elmo1,Flnb,Txn2,Mapk11,Tuba1b,Nckap1l,Dynlt1a,Tubb4a,Cd14,Ahnak,Tcf7l2,Kif5c,Jun,Actb,Wasl,Tnfrsf1a,Mapk3,Pycard,Casp1,Anxa2,Myo6,Pik3cb,Ikbkg"
"05134","05134","Legionellosis",61,9,0.0344243474825392,0.102009763640919,"Hspd1,Itgb2,Cd14,Sec22b,Vcp,Bcl2l13,Pycard,Itgam,Casp1"
"04975","04975","Fat digestion and absorption",43,7,0.036926291751385,0.108429020324521,"Dgat1,Agpat2,Pla2g12a,Abca1,Cd36,Dgat2,Acat1"
"04213","04213","Longevity regulating pathway - multiple species",62,9,0.0377371271612336,0.109811640298004,"Foxo3,Igf1,Adcy3,Sod2,Prkab2,Kras,Igf1r,Clpb,Pik3cb"
"00562","00562","Inositol phosphate metabolism",72,10,0.0384958748958205,0.110036881339381,"Inpp4a,Itpkb,Pip5k1c,Inpp5k,Pip4k2a,Plcb1,Plcb4,Tpi1,Isyna1,Pik3cb"
"05218","05218","Melanoma",72,10,0.0384958748958205,0.110036881339381,"Igf1,Fgf1,Pdgfrb,Pdgfa,Gadd45a,Mitf,Kras,Igf1r,Mapk3,Pik3cb"
"00511","00511","Other glycan degradation",18,4,0.0396117965817688,0.112233423648345,"Fuca1,Man2b2,Man2b1,Hexa"
"04660","04660","T cell receptor signaling pathway",103,13,0.0401361028242307,0.112730097497622,"Ptprc,Fyn,Lcp2,Ppp3cc,Mapk11,Prkcq,Vav3,Jun,Kras,Nfkbib,Mapk3,Pik3cb,Ikbkg"
"01522","01522","Endocrine resistance",93,12,0.0410444121466521,0.113800176584484,"Igf1,Erbb2,Adcy3,Mapk11,Mmp9,Notch2,Jun,Cdkn1b,Kras,Igf1r,Mapk3,Pik3cb"
"00620","00620","Pyruvate metabolism",44,7,0.0412217357906644,0.113800176584484,"Dld,Pcx,Acss1,Mdh2,Dlat,Acat1,Me1"
"04723","04723","Retrograde endocannabinoid signaling",148,17,0.0462549620949862,0.12661315895492,"Ndufs2,Adcy3,Gng2,Ndufb9,Mapk11,Itpr3,Plcb1,Plcb4,Ndufb5,Gng5,Faah,Gnai1,Daglb,Ndufa4,Mgll,Mapk3,Cacna1a"
"00051","00051","Fructose and mannose metabolism",36,6,0.0467412149104061,0.126839532683204,"Aldoc,Pfkp,Hk3,Pfkfb3,Hk2,Tpi1"
"00524","00524","Neomycin, kanamycin and gentamicin biosynthesis",5,2,0.0471230461980945,0.126839532683204,"Hk3,Hk2"
"04152","04152","AMPK signaling pathway",127,15,0.0479614743641635,0.128029390244833,"Creb1,Ppp2r5a,Foxo3,Igf1,Srebf1,Pfkp,Scd1,Pfkfb3,Tsc1,Prkab2,Cd36,Lep,Igf1r,Ppp2r1b,Pik3cb"
