"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006067","BP","GO:0006067","ethanol metabolic process","1/230","14/29008",0.105482978651703,0.361479618042027,0.320410366429173,"Adh6b",1
"GO:0006651","BP","GO:0006651","diacylglycerol biosynthetic process","1/230","14/29008",0.105482978651703,0.361479618042027,0.320410366429173,"Mogat2",1
"GO:0006750","BP","GO:0006750","glutathione biosynthetic process","1/230","14/29008",0.105482978651703,0.361479618042027,0.320410366429173,"Ggt6",1
"GO:0009148","BP","GO:0009148","pyrimidine nucleoside triphosphate biosynthetic process","1/230","14/29008",0.105482978651703,0.361479618042027,0.320410366429173,"Ctps",1
"GO:0009208","BP","GO:0009208","pyrimidine ribonucleoside triphosphate metabolic process","1/230","14/29008",0.105482978651703,0.361479618042027,0.320410366429173,"Ctps",1
"GO:0010225","BP","GO:0010225","response to UV-C","1/230","14/29008",0.105482978651703,0.361479618042027,0.320410366429173,"Yy1",1
"GO:0010882","BP","GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling","1/230","14/29008",0.105482978651703,0.361479618042027,0.320410366429173,"Hdac4",1
"GO:0016446","BP","GO:0016446","somatic hypermutation of immunoglobulin genes","1/230","14/29008",0.105482978651703,0.361479618042027,0.320410366429173,"Mlh1",1
"GO:0035630","BP","GO:0035630","bone mineralization involved in bone maturation","1/230","14/29008",0.105482978651703,0.361479618042027,0.320410366429173,"Snx10",1
"GO:0035970","BP","GO:0035970","peptidyl-threonine dephosphorylation","1/230","14/29008",0.105482978651703,0.361479618042027,0.320410366429173,"Dusp18",1
"GO:0036376","BP","GO:0036376","sodium ion export across plasma membrane","1/230","14/29008",0.105482978651703,0.361479618042027,0.320410366429173,"Atp1a4",1
"GO:0036444","BP","GO:0036444","calcium import into the mitochondrion","1/230","14/29008",0.105482978651703,0.361479618042027,0.320410366429173,"Micu1",1
"GO:0042559","BP","GO:0042559","pteridine-containing compound biosynthetic process","1/230","14/29008",0.105482978651703,0.361479618042027,0.320410366429173,"Pcbd1",1
"GO:0043508","BP","GO:0043508","negative regulation of JUN kinase activity","1/230","14/29008",0.105482978651703,0.361479618042027,0.320410366429173,"Ptpn22",1
"GO:0051764","BP","GO:0051764","actin crosslink formation","1/230","14/29008",0.105482978651703,0.361479618042027,0.320410366429173,"Gas2l2",1
"GO:0051988","BP","GO:0051988","regulation of attachment of spindle microtubules to kinetochore","1/230","14/29008",0.105482978651703,0.361479618042027,0.320410366429173,"Rcc2",1
"GO:0061052","BP","GO:0061052","negative regulation of cell growth involved in cardiac muscle cell development","1/230","14/29008",0.105482978651703,0.361479618042027,0.320410366429173,"Yy1",1
"GO:0097012","BP","GO:0097012","response to granulocyte macrophage colony-stimulating factor","1/230","14/29008",0.105482978651703,0.361479618042027,0.320410366429173,"Csf2ra",1
"GO:0098840","BP","GO:0098840","protein transport along microtubule","1/230","14/29008",0.105482978651703,0.361479618042027,0.320410366429173,"Map1a",1
"GO:0099118","BP","GO:0099118","microtubule-based protein transport","1/230","14/29008",0.105482978651703,0.361479618042027,0.320410366429173,"Map1a",1
"GO:1901163","BP","GO:1901163","regulation of trophoblast cell migration","1/230","14/29008",0.105482978651703,0.361479618042027,0.320410366429173,"Mmp12",1
"GO:1902514","BP","GO:1902514","regulation of calcium ion transmembrane transport via high voltage-gated calcium channel","1/230","14/29008",0.105482978651703,0.361479618042027,0.320410366429173,"Cacna1d",1
"GO:0030595","BP","GO:0030595","leukocyte chemotaxis","4/230","226/29008",0.105882820594713,0.361479618042027,0.320410366429173,"Cx3cr1/F7/Adam8/Mmp28",4
"GO:0042509","BP","GO:0042509","regulation of tyrosine phosphorylation of STAT protein","2/230","70/29008",0.106580846532947,0.361479618042027,0.320410366429173,"Crlf1/Hsf1",2
"GO:0046324","BP","GO:0046324","regulation of glucose import","2/230","70/29008",0.106580846532947,0.361479618042027,0.320410366429173,"Opn3/Fgf21",2
"GO:0048146","BP","GO:0048146","positive regulation of fibroblast proliferation","2/230","70/29008",0.106580846532947,0.361479618042027,0.320410366429173,"Jun/Itgb3",2
"GO:0050818","BP","GO:0050818","regulation of coagulation","2/230","70/29008",0.106580846532947,0.361479618042027,0.320410366429173,"F7/Dmtn",2
"GO:0071479","BP","GO:0071479","cellular response to ionizing radiation","2/230","70/29008",0.106580846532947,0.361479618042027,0.320410366429173,"Hsf1/Xrcc5",2
"GO:1904950","BP","GO:1904950","negative regulation of establishment of protein localization","3/230","144/29008",0.106971188436146,0.361479618042027,0.320410366429173,"Rhbdf2/Coro2b/Dmtn",3
"GO:0002237","BP","GO:0002237","response to molecule of bacterial origin","6/230","409/29008",0.108075153842741,0.361479618042027,0.320410366429173,"Wfdc21/Cx3cr1/Tnip3/Hsf1/Ptpn22/Cactin",6
"GO:0098657","BP","GO:0098657","import into cell","4/230","228/29008",0.108427411993831,0.361479618042027,0.320410366429173,"Tfr2/Kcnj14/Atp1a4/Itgb3",4
"GO:0002456","BP","GO:0002456","T cell mediated immunity","3/230","145/29008",0.108626694851404,0.361479618042027,0.320410366429173,"Il7r/Pvr/Serpinb9b",3
"GO:0065004","BP","GO:0065004","protein-DNA complex assembly","3/230","145/29008",0.108626694851404,0.361479618042027,0.320410366429173,"Grwd1/Tspyl4/Rbbp4",3
"GO:1903038","BP","GO:1903038","negative regulation of leukocyte cell-cell adhesion","3/230","145/29008",0.108626694851404,0.361479618042027,0.320410366429173,"Rc3h1/Adam8/Ptpn22",3
"GO:0021885","BP","GO:0021885","forebrain cell migration","2/230","71/29008",0.10912113392646,0.361479618042027,0.320410366429173,"Cxcr4/Cx3cr1",2
"GO:0032922","BP","GO:0032922","circadian regulation of gene expression","2/230","71/29008",0.10912113392646,0.361479618042027,0.320410366429173,"Npas2/Prmt5",2
"GO:0034121","BP","GO:0034121","regulation of toll-like receptor signaling pathway","2/230","71/29008",0.10912113392646,0.361479618042027,0.320410366429173,"Ptpn22/Cactin",2
"GO:0048488","BP","GO:0048488","synaptic vesicle endocytosis","2/230","71/29008",0.10912113392646,0.361479618042027,0.320410366429173,"Dnajc6/Ppp3cc",2
"GO:0140238","BP","GO:0140238","presynaptic endocytosis","2/230","71/29008",0.10912113392646,0.361479618042027,0.320410366429173,"Dnajc6/Ppp3cc",2
"GO:1990868","BP","GO:1990868","response to chemokine","2/230","71/29008",0.10912113392646,0.361479618042027,0.320410366429173,"Cxcr4/Cx3cr1",2
"GO:1990869","BP","GO:1990869","cellular response to chemokine","2/230","71/29008",0.10912113392646,0.361479618042027,0.320410366429173,"Cxcr4/Cx3cr1",2
"GO:0017038","BP","GO:0017038","protein import","4/230","229/29008",0.10971001431211,0.361479618042027,0.320410366429173,"Mmp12/Hnrnpm/Ptpn22/Uaca",4
"GO:0097305","BP","GO:0097305","response to alcohol","4/230","229/29008",0.10971001431211,0.361479618042027,0.320410366429173,"F7/Adh6b/Serpina1b/Aldh1a1",4
"GO:0007405","BP","GO:0007405","neuroblast proliferation","2/230","72/29008",0.111677409809243,0.361479618042027,0.320410366429173,"Cx3cr1/Eml1",2
"GO:0007566","BP","GO:0007566","embryo implantation","2/230","72/29008",0.111677409809243,0.361479618042027,0.320410366429173,"Mmp12/Stx2",2
"GO:0043506","BP","GO:0043506","regulation of JUN kinase activity","2/230","72/29008",0.111677409809243,0.361479618042027,0.320410366429173,"Il1rn/Ptpn22",2
"GO:0001977","BP","GO:0001977","renal system process involved in regulation of blood volume","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Coro2b",1
"GO:0002566","BP","GO:0002566","somatic diversification of immune receptors via somatic mutation","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Mlh1",1
"GO:0006206","BP","GO:0006206","pyrimidine nucleobase metabolic process","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Ctps",1
"GO:0006264","BP","GO:0006264","mitochondrial DNA replication","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Dna2",1
"GO:0006337","BP","GO:0006337","nucleosome disassembly","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Grwd1",1
"GO:0010421","BP","GO:0010421","hydrogen peroxide-mediated programmed cell death","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Hk3",1
"GO:0010832","BP","GO:0010832","negative regulation of myotube differentiation","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Hdac4",1
"GO:0010889","BP","GO:0010889","regulation of sequestering of triglyceride","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Apoc4",1
"GO:0030007","BP","GO:0030007","cellular potassium ion homeostasis","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Atp1a4",1
"GO:0032042","BP","GO:0032042","mitochondrial DNA metabolic process","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Dna2",1
"GO:0032488","BP","GO:0032488","Cdc42 protein signal transduction","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Rhov",1
"GO:0032933","BP","GO:0032933","SREBP signaling pathway","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Arhgef10l",1
"GO:0033235","BP","GO:0033235","positive regulation of protein sumoylation","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Hdac4",1
"GO:0033690","BP","GO:0033690","positive regulation of osteoblast proliferation","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Itgb3",1
"GO:0042428","BP","GO:0042428","serotonin metabolic process","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Tph2",1
"GO:0042574","BP","GO:0042574","retinal metabolic process","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Dhrs13",1
"GO:0043455","BP","GO:0043455","regulation of secondary metabolic process","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Opn3",1
"GO:0043923","BP","GO:0043923","positive regulation by host of viral transcription","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Jun",1
"GO:0043981","BP","GO:0043981","histone H4-K5 acetylation","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Kat8",1
"GO:0043982","BP","GO:0043982","histone H4-K8 acetylation","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Kat8",1
"GO:0044154","BP","GO:0044154","histone H3-K14 acetylation","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Brpf3",1
"GO:0045651","BP","GO:0045651","positive regulation of macrophage differentiation","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Hsf1",1
"GO:0048021","BP","GO:0048021","regulation of melanin biosynthetic process","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Opn3",1
"GO:0050746","BP","GO:0050746","regulation of lipoprotein metabolic process","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Itgb3",1
"GO:0061029","BP","GO:0061029","eyelid development in camera-type eye","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Jun",1
"GO:0061450","BP","GO:0061450","trophoblast cell migration","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Mmp12",1
"GO:0061577","BP","GO:0061577","calcium ion transmembrane transport via high voltage-gated calcium channel","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Cacna1d",1
"GO:0070141","BP","GO:0070141","response to UV-A","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Opn3",1
"GO:0070234","BP","GO:0070234","positive regulation of T cell apoptotic process","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Adam8",1
"GO:0070932","BP","GO:0070932","histone H3 deacetylation","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Hdac4",1
"GO:0097049","BP","GO:0097049","motor neuron apoptotic process","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Crlf1",1
"GO:1900029","BP","GO:1900029","positive regulation of ruffle assembly","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Eps8l1",1
"GO:1900376","BP","GO:1900376","regulation of secondary metabolite biosynthetic process","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Opn3",1
"GO:1903624","BP","GO:1903624","regulation of DNA catabolic process","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Hsf1",1
"GO:1903818","BP","GO:1903818","positive regulation of voltage-gated potassium channel activity","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Lrrc55",1
"GO:1904814","BP","GO:1904814","regulation of protein localization to chromosome, telomeric region","1/230","15/29008",0.112578892113458,0.361479618042027,0.320410366429173,"Cct3",1
"GO:0006305","BP","GO:0006305","DNA alkylation","2/230","73/29008",0.114249263817843,0.365543689428989,0.324012701214586,"Tet3/Prmt5",2
"GO:0006306","BP","GO:0006306","DNA methylation","2/230","73/29008",0.114249263817843,0.365543689428989,0.324012701214586,"Tet3/Prmt5",2
"GO:0034394","BP","GO:0034394","protein localization to cell surface","2/230","73/29008",0.114249263817843,0.365543689428989,0.324012701214586,"Map1a/Kcnab2",2
"GO:0009411","BP","GO:0009411","response to UV","3/230","149/29008",0.115347224956613,0.366704566001458,0.325041685614809,"Opn3/Yy1/Uaca",3
"GO:0007260","BP","GO:0007260","tyrosine phosphorylation of STAT protein","2/230","74/29008",0.116836291039208,0.366704566001458,0.325041685614809,"Crlf1/Hsf1",2
"GO:0010833","BP","GO:0010833","telomere maintenance via telomere lengthening","2/230","74/29008",0.116836291039208,0.366704566001458,0.325041685614809,"Cct3/Xrcc5",2
"GO:0030032","BP","GO:0030032","lamellipodium assembly","2/230","74/29008",0.116836291039208,0.366704566001458,0.325041685614809,"Hdac4/Dmtn",2
"GO:0046824","BP","GO:0046824","positive regulation of nucleocytoplasmic transport","2/230","74/29008",0.116836291039208,0.366704566001458,0.325041685614809,"Ptpn22/Uaca",2
"GO:0050688","BP","GO:0050688","regulation of defense response to virus","2/230","74/29008",0.116836291039208,0.366704566001458,0.325041685614809,"Mmp12/Ptpn22",2
"GO:0007034","BP","GO:0007034","vacuolar transport","3/230","150/29008",0.117051475932166,0.366704566001458,0.325041685614809,"Atp6v0d2/Hspa1a/Tpcn2",3
"GO:0050921","BP","GO:0050921","positive regulation of chemotaxis","3/230","151/29008",0.118765170352973,0.366704566001458,0.325041685614809,"Cxcr4/Cx3cr1/F7",3
"GO:0002819","BP","GO:0002819","regulation of adaptive immune response","4/230","236/29008",0.118876982540566,0.366704566001458,0.325041685614809,"Mlh1/Il7r/Rc3h1/Pvr",4
"GO:0002886","BP","GO:0002886","regulation of myeloid leukocyte mediated immunity","2/230","75/29008",0.119438091950693,0.366704566001458,0.325041685614809,"Cx3cr1/Stxbp2",2
"GO:0016445","BP","GO:0016445","somatic diversification of immunoglobulins","2/230","75/29008",0.119438091950693,0.366704566001458,0.325041685614809,"Mlh1/Yy1",2
"GO:0001771","BP","GO:0001771","immunological synapse formation","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Clec2i",1
"GO:0002098","BP","GO:0002098","tRNA wobble uridine modification","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Dph3",1
"GO:0002467","BP","GO:0002467","germinal center formation","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Rc3h1",1
"GO:0002468","BP","GO:0002468","dendritic cell antigen processing and presentation","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Clec4b1",1
"GO:0003356","BP","GO:0003356","regulation of cilium beat frequency","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Gas2l2",1
"GO:0006857","BP","GO:0006857","oligopeptide transport","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Slc13a3",1
"GO:0019184","BP","GO:0019184","nonribosomal peptide biosynthetic process","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Ggt6",1
"GO:0034162","BP","GO:0034162","toll-like receptor 9 signaling pathway","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Ptpn22",1
"GO:0042541","BP","GO:0042541","hemoglobin biosynthetic process","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Prmt1",1
"GO:0043084","BP","GO:0043084","penile erection","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Oxtr",1
"GO:0046007","BP","GO:0046007","negative regulation of activated T cell proliferation","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Rc3h1",1
"GO:0046112","BP","GO:0046112","nucleobase biosynthetic process","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Ctps",1
"GO:0047484","BP","GO:0047484","regulation of response to osmotic stress","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Micu1",1
"GO:0051044","BP","GO:0051044","positive regulation of membrane protein ectodomain proteolysis","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Adam8",1
"GO:0051984","BP","GO:0051984","positive regulation of chromosome segregation","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Rcc2",1
"GO:0060396","BP","GO:0060396","growth hormone receptor signaling pathway","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Gdf15",1
"GO:0061042","BP","GO:0061042","vascular wound healing","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Cxcr4",1
"GO:0070431","BP","GO:0070431","nucleotide-binding oligomerization domain containing 2 signaling pathway","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Ptpn22",1
"GO:0071378","BP","GO:0071378","cellular response to growth hormone stimulus","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Gdf15",1
"GO:0071501","BP","GO:0071501","cellular response to sterol depletion","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Arhgef10l",1
"GO:0072109","BP","GO:0072109","glomerular mesangium development","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Itgb3",1
"GO:0097468","BP","GO:0097468","programmed cell death in response to reactive oxygen species","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Hk3",1
"GO:1901722","BP","GO:1901722","regulation of cell proliferation involved in kidney development","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Itgb3",1
"GO:1903423","BP","GO:1903423","positive regulation of synaptic vesicle recycling","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Ppp3cc",1
"GO:2000479","BP","GO:2000479","regulation of cAMP-dependent protein kinase activity","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Prkar2b",1
"GO:2000628","BP","GO:2000628","regulation of miRNA metabolic process","1/230","16/29008",0.119618758798999,0.366704566001458,0.325041685614809,"Rc3h1",1
"GO:0043547","BP","GO:0043547","positive regulation of GTPase activity","4/230","237/29008",0.120213035348099,0.36769449863809,0.325919147753786,"Sgsm3/Rgs1/Mex3b/Rcc2",4
"GO:0071241","BP","GO:0071241","cellular response to inorganic substance","4/230","237/29008",0.120213035348099,0.36769449863809,0.325919147753786,"Tfr2/Hsf1/Jun/Dmtn",4
"GO:0051092","BP","GO:0051092","positive regulation of NF-kappaB transcription factor activity","3/230","152/29008",0.120488205872352,0.368120674085765,0.326296903578837,"Cx3cr1/Rhebl1/Adam8",3
"GO:0016042","BP","GO:0016042","lipid catabolic process","5/230","328/29008",0.120746123224096,0.368259850037712,0.326420267153257,"Pla2g2e/Acoxl/Lipf/Lipa/Fgf21",5
"GO:0043270","BP","GO:0043270","positive regulation of ion transport","5/230","329/29008",0.121869337329162,0.368259850037712,0.326420267153257,"Clec4b1/Cxcr4/Cacna1d/Lrrc55/F2rl3",5
"GO:0032677","BP","GO:0032677","regulation of interleukin-8 production","2/230","76/29008",0.122054272360659,0.368259850037712,0.326420267153257,"Ptpn22/Cactin",2
"GO:0045739","BP","GO:0045739","positive regulation of DNA repair","2/230","76/29008",0.122054272360659,0.368259850037712,0.326420267153257,"Npas2/Eya3",2
"GO:2000573","BP","GO:2000573","positive regulation of DNA biosynthetic process","2/230","76/29008",0.122054272360659,0.368259850037712,0.326420267153257,"Cct3/Xrcc5",2
"GO:0007265","BP","GO:0007265","Ras protein signal transduction","5/230","330/29008",0.122997455017407,0.368259850037712,0.326420267153257,"Eps8l1/Psd4/Jun/Rhov/F2rl3",5
"GO:0003012","BP","GO:0003012","muscle system process","6/230","425/29008",0.123344766558622,0.368259850037712,0.326420267153257,"Cxcr4/Oxtr/Cacna1d/Hdac4/Yy1/Tpcn2",6
"GO:0016571","BP","GO:0016571","histone methylation","3/230","154/29008",0.123961889908487,0.368259850037712,0.326420267153257,"Tet3/Prmt5/Prmt1",3
"GO:0009100","BP","GO:0009100","glycoprotein metabolic process","5/230","331/29008",0.12413045512743,0.368259850037712,0.326420267153257,"Serpina1a/Tet3/Mmp12/Cela1/Serpina1b",5
"GO:1903039","BP","GO:1903039","positive regulation of leukocyte cell-cell adhesion","4/230","240/29008",0.124260024567913,0.368259850037712,0.326420267153257,"Il7r/Adam8/Ptpn22/Gm5150",4
"GO:0002090","BP","GO:0002090","regulation of receptor internalization","2/230","77/29008",0.124684443349673,0.368259850037712,0.326420267153257,"Gsg1l/Itgb3",2
"GO:0032637","BP","GO:0032637","interleukin-8 production","2/230","77/29008",0.124684443349673,0.368259850037712,0.326420267153257,"Ptpn22/Cactin",2
"GO:0140056","BP","GO:0140056","organelle localization by membrane tethering","2/230","77/29008",0.124684443349673,0.368259850037712,0.326420267153257,"Stx2/Stxbp2",2
"GO:1903037","BP","GO:1903037","regulation of leukocyte cell-cell adhesion","5/230","333/29008",0.126411016963269,0.368259850037712,0.326420267153257,"Il7r/Rc3h1/Adam8/Ptpn22/Gm5150",5
"GO:0000712","BP","GO:0000712","resolution of meiotic recombination intermediates","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Mlh1",1
"GO:0000729","BP","GO:0000729","DNA double-strand break processing","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Dna2",1
"GO:0001967","BP","GO:0001967","suckling behavior","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Oxtr",1
"GO:0006359","BP","GO:0006359","regulation of transcription by RNA polymerase III","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Nab2",1
"GO:0006991","BP","GO:0006991","response to sterol depletion","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Arhgef10l",1
"GO:0009081","BP","GO:0009081","branched-chain amino acid metabolic process","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Sdsl",1
"GO:0010896","BP","GO:0010896","regulation of triglyceride catabolic process","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Fgf21",1
"GO:0016322","BP","GO:0016322","neuron remodeling","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Rnd1",1
"GO:0031498","BP","GO:0031498","chromatin disassembly","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Grwd1",1
"GO:0032986","BP","GO:0032986","protein-DNA complex disassembly","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Grwd1",1
"GO:0038093","BP","GO:0038093","Fc receptor signaling pathway","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Clec4d",1
"GO:0040015","BP","GO:0040015","negative regulation of multicellular organism growth","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Gdf15",1
"GO:0045655","BP","GO:0045655","regulation of monocyte differentiation","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Jun",1
"GO:0045820","BP","GO:0045820","negative regulation of glycolytic process","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Hdac4",1
"GO:0048302","BP","GO:0048302","regulation of isotype switching to IgG isotypes","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Mlh1",1
"GO:0061952","BP","GO:0061952","midbody abscission","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Stx2",1
"GO:0070200","BP","GO:0070200","establishment of protein localization to telomere","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Cct3",1
"GO:0070243","BP","GO:0070243","regulation of thymocyte apoptotic process","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Adam8",1
"GO:0070262","BP","GO:0070262","peptidyl-serine dephosphorylation","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Ppp2r2c",1
"GO:0071243","BP","GO:0071243","cellular response to arsenic-containing substance","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Hsf1",1
"GO:0086012","BP","GO:0086012","membrane depolarization during cardiac muscle cell action potential","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Cacna1d",1
"GO:0090083","BP","GO:0090083","regulation of inclusion body assembly","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Hsf1",1
"GO:0090266","BP","GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Dync1li1",1
"GO:1901160","BP","GO:1901160","primary amino compound metabolic process","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Tph2",1
"GO:1902916","BP","GO:1902916","positive regulation of protein polyubiquitination","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Ptpn22",1
"GO:1903504","BP","GO:1903504","regulation of mitotic spindle checkpoint","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Dync1li1",1
"GO:2001044","BP","GO:2001044","regulation of integrin-mediated signaling pathway","1/230","17/29008",0.126603019473538,0.368259850037712,0.326420267153257,"Dmtn",1
"GO:1901988","BP","GO:1901988","negative regulation of cell cycle phase transition","4/230","242/29008",0.126989958634058,0.368259850037712,0.326420267153257,"Hsf1/Dna2/Dync1li1/Zfp830",4
"GO:2001234","BP","GO:2001234","negative regulation of apoptotic signaling pathway","4/230","242/29008",0.126989958634058,0.368259850037712,0.326420267153257,"Cx3cr1/Grina/Eya3/Il9r",4
"GO:0002292","BP","GO:0002292","T cell differentiation involved in immune response","2/230","78/29008",0.127328221212301,0.368259850037712,0.326420267153257,"Rc3h1/Clec4d",2
"GO:0002562","BP","GO:0002562","somatic diversification of immune receptors via germline recombination within a single locus","2/230","78/29008",0.127328221212301,0.368259850037712,0.326420267153257,"Mlh1/Yy1",2
"GO:0009988","BP","GO:0009988","cell-cell recognition","2/230","78/29008",0.127328221212301,0.368259850037712,0.326420267153257,"Cct3/Clec2i",2
"GO:0016444","BP","GO:0016444","somatic cell DNA recombination","2/230","78/29008",0.127328221212301,0.368259850037712,0.326420267153257,"Mlh1/Yy1",2
"GO:0034109","BP","GO:0034109","homotypic cell-cell adhesion","2/230","78/29008",0.127328221212301,0.368259850037712,0.326420267153257,"Itgb3/Dmtn",2
"GO:0042306","BP","GO:0042306","regulation of protein import into nucleus","2/230","78/29008",0.127328221212301,0.368259850037712,0.326420267153257,"Ptpn22/Uaca",2
"GO:0071277","BP","GO:0071277","cellular response to calcium ion","2/230","78/29008",0.127328221212301,0.368259850037712,0.326420267153257,"Jun/Dmtn",2
"GO:0008643","BP","GO:0008643","carbohydrate transport","3/230","156/29008",0.127471705879905,0.368281794173286,0.326439718121359,"Opn3/Slc35a4/Fgf21",3
"GO:0006836","BP","GO:0006836","neurotransmitter transport","4/230","244/29008",0.129745050693845,0.37001229246671,0.327973607072842,"Stx2/Baiap3/Stxbp2/Itgb3",4
"GO:0070192","BP","GO:0070192","chromosome organization involved in meiotic cell cycle","2/230","79/29008",0.129985227399482,0.37001229246671,0.327973607072842,"Mlh1/Smc4",2
